student_id,most_repeated_violation,frequency,repeated_major_count,repeated_minor_count,ongoing_incident_count,total_incidents,is_major,avg_severity,will_reoffend_same_violation,no_violation_count,behavior_ratio,next_repeated_violation
S14569,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,7,3,1,1,10,1,0.485,1,2,0.167,Bringing Outsiders To School During School Function/activity
S14570,Shoplifting,4,1,2,0,6,1,0.497,1,5,0.545,Willful Damage Of Property
S14571,Cybersecurity breach (plagiarism),7,1,0,1,10,1,0.346,1,2,0.167,Engaging In Premarital Sex
S14572,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,5,2,0,0,6,1,0.513,1,1,0.167,Engaging In Any Form Of Gambling
S14573,Engaging in premarital sex,3,3,1,1,4,1,0.519,1,2,0.375,Littering The Campus
S14574,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",3,2,0,1,5,1,0.541,0,4,0.556,Wearing Of Improper And Other Colored Pe Uniforms
S14575,Extortion or blackmailing or attempt,0,4,0,1,2,1,0.42,0,7,2.667,Engaging In Any Form Of Gambling
S14576,Indecency in media,1,0,4,1,4,0,0.28,1,6,1.167,"Purchase, Sale Or Distribution Of Alcoholic Beverages Or Cigarettes"
S14577,Extortion or blackmailing or attempt,4,4,1,0,4,1,0.575,0,4,0.556,Posting Destructive Language Or Signs Online
S14578,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),0,1,2,2,3,1,0.258,1,2,0.75,Not Attending School Function/activities
S14579,Lack of respect to faculty/authority,5,1,1,0,5,1,0.465,1,0,0.091,Immoral Conduct On Or Off Campus
S14580,Real acts of threat (major/minor) that constitute incompatibility,3,2,0,0,4,1,0.21,1,1,0.25,Preventing Normal Operation Of Computers
S14581,Bringing dishonor to the name of school,6,2,0,0,7,1,0.508,1,0,0.071,Bullying Students/fellow Students - Verbally/written
S14582,Assault fellow students,4,2,1,1,7,1,0.569,0,4,0.417,Wearing Of Improper And Other Colored Pe Uniforms
S14583,"Wearing of scarves, patches, caps",4,0,0,0,4,0,0.108,0,4,0.556,Assault Fellow Students
S14584,Students/fellow students - Verbally/Written,3,2,0,0,3,1,0.526,1,0,0.143,Gambling/betting In All Forms
S14585,Leaving the classroom without permission during class hour and school activity,7,2,0,0,8,1,0.637,1,0,0.062,Drug Pushing
S14586,"Possession or use of deadly weapons, explosives, prohibited drugs",3,2,1,0,4,1,0.317,1,0,0.125,Use Of Foul Language
S14587,Organizing of groups for purpose of destroying school properties,0,1,1,0,1,1,0.149,0,6,3.5,"Wearing Of Scarves, Patches, Caps"
S14588,Bringing outsiders to school for improper purpose,4,3,0,0,4,1,0.462,1,3,0.444,Bringing Dishonor To School
S14589,Conviction for a criminal offense by the administrator's judgment,5,1,1,2,9,1,0.398,1,0,0.067,Participating In Immoral Conduct
S14590,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),5,3,1,0,6,1,0.659,0,0,0.083,"Lending, Borrowing, Using Another Person’s Id/ssp"
S14591,Consistent violation of school rules and regulations,4,0,0,2,8,1,0.307,0,2,0.231,Jumping Over The Fence
S14592,Lending/borrowing school ID as pass/for gate access,4,1,0,1,5,1,0.356,1,0,0.1,Bringing Outsiders To School During School Function/activity
S14593,"Possession or use of deadly weapons, explosives, prohibited drugs",1,0,1,0,2,1,0.155,0,0,0.25,Wearing Of Accessories Not Part Of The Daily Uniform
S14594,Assault fellow students,5,3,2,1,6,1,0.506,1,2,0.25,Grave Threat On Any Student Or Personnel
S14595,"Grave threat on any student, personnel or administrator",0,1,0,0,2,1,0.294,0,9,3.333,Public Display Of Affection
S14596,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,3,0,4,1,6,0,0.299,1,5,0.6,Shoplifting
S14597,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",3,0,2,0,4,0,0.175,1,0,0.125,Not Attending School Function/activities
S14598,Gaining access to the school computer or computer network,1,2,1,0,2,1,0.469,0,3,1.0,Immoral Conduct On Or Off Campus
S14599,Colored dyed color/hair/beard,2,1,1,1,4,0,0.348,0,1,0.286,Forging Signatures
S14600,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",1,0,0,1,3,1,0.204,0,4,1.0,Shoplifting
S14601,Lack of respect to faculty/authority,6,1,1,1,7,1,0.284,1,0,0.071,"Wearing Of Scarves, Patches, Caps"
S14602,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),3,0,3,0,5,0,0.357,0,6,0.778,Unexcused Tardiness/absence From Class
S14603,Wearing and using of electronic headset and/or audio/electronic gadgets and tools during class without teacher's permission,7,0,3,2,9,0,0.464,1,0,0.059,Vandalism
S14604,Bringing outsiders to school for improper purpose,5,3,2,1,8,1,0.628,0,0,0.071,Bullying Faculty Members/personnel
S14605,Promoting or participating in immoral/indecent conduct on or off campus,3,0,1,0,4,1,0.351,0,5,0.75,Shoplifting
S14606,Real acts of threat (major/minor) that constitute incompatibility,4,2,0,1,7,1,0.467,1,0,0.083,Public Display Of Affection
S14607,"Cheating in examinations, projects, case reports and research papers of others",3,1,2,0,4,1,0.565,0,0,0.125,Stealing Property Of School Or Students
S14608,Students/fellow students - Physically,0,1,1,1,1,1,0.152,0,0,0.5,Public Display Of Affection
S14609,"Forging signatures of school authorities, parents, guardians or students",1,1,2,0,2,1,0.414,0,3,1.0,Participating In Immoral Conduct
S14610,Circulating destructive language and statement that is against the school through any platform,2,0,1,1,4,1,0.318,0,0,0.143,Unauthorized Use Of Information
S14611,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",3,0,2,0,5,0,0.483,0,1,0.222,"Smoking, Vaping Or Possession Of Cigarettes Or Alcohol"
S14612,Students/fellow students - Physically,2,1,0,1,4,1,0.0,0,1,0.286,Failure To Comply With Investigation Requirements
S14613,Bullying (Cyber or otherwise) Faculty members/personnel,4,0,0,1,6,1,0.182,1,0,0.091,"Smoking, Vaping Or Possession Of Cigarettes Or Alcohol"
S14614,Bringing outsiders to school during school function/activity,8,0,1,1,10,1,0.267,1,0,0.053,Participating In Immoral Conduct
S14615,Cybersecurity breach (plagiarism),3,1,2,0,4,1,0.353,1,0,0.125,Engaging In Premarital Sex
S14616,Shoplifting,1,2,1,0,2,1,0.285,0,6,1.75,Membership In Sororities And Fraternities
S14617,Verbal or physical altercation between students or group of students,2,2,0,0,4,1,0.333,0,0,0.143,Drug Pushing
S14618,Forgery,3,4,0,0,3,1,0.54,1,3,0.571,Jumping Over The Fence
S14619,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",3,1,1,1,4,1,0.11,1,0,0.125,Cybersecurity Breach (Plagiarism)
S14620,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",4,0,0,1,6,1,0.319,1,5,0.545,Direct Assault On Faculty Or Authority
S14621,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",0,0,0,2,2,1,0.242,0,0,0.333,Colored Dyed Color/hair/beard
S14622,Conviction for a criminal offense by the administrator's judgment,0,4,1,0,1,1,0.44,1,9,5.0,Littering The Campus
S14623,Unauthorized use of information,6,2,1,2,10,1,0.469,1,0,0.059,Wearing Inappropriate/incomplete Uniform
S14624,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",8,1,1,0,8,0,0.169,1,1,0.118,Wearing And Using Of Electronic Headset And/or Audio/electronic Gadgets And Tools During Class Without Teacher's Permission
S14625,"Forging signatures of school authorities, parents, guardians or students",0,1,0,0,2,1,0.169,0,6,2.333,Improper Or Indecent Language Or Gesture
S14626,Conviction for a criminal offense by the administrator's judgment,3,1,0,1,4,1,0.164,1,0,0.125,"Purchase, Sale Or Distribution Of Alcoholic Beverages Or Cigarettes"
S14627,Bullying (Cyber or otherwise) Faculty members/personnel,0,0,1,1,3,1,0.201,0,9,2.5,Direct Assault On Faculty Or Authority
S14628,Conviction for a criminal offense by the administrator's judgment,1,4,1,0,2,1,0.46,1,2,0.75,Bringing Dishonor To School
S14629,Bullying (Cyber or otherwise) Faculty members/personnel,4,0,1,0,4,1,0.237,1,3,0.444,Verbal Or Physical Altercation Between Students Or Group Of Students
S14630,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,7,3,2,0,7,1,0.606,1,0,0.067,"Altering Information (Changing Passwords, Accessing Unauthorized Files)"
S14631,Consistent violation of school rules and regulations,3,3,2,1,4,1,0.353,0,0,0.125,Grave Threat On Any Student Or Personnel
S14632,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",1,3,1,1,2,1,0.362,0,2,0.75,Wearing Of School Uniform/program Uniform Improperly
S14633,"Not following prescribed hair cut (trendy/punk haircut, long hair and bearded, mohawk, top knot, skinhead)",7,0,2,1,8,0,0.288,0,2,0.188,Damage Or Deletion Of Files
S14634,Bullying (Cyber or otherwise) Faculty members/personnel,2,1,0,0,3,1,0.353,0,0,0.167,Posting Destructive Language Or Signs Online
S14635,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,8,0,0,1,11,0,0.319,1,1,0.1,Introducing False Information Or Offensive Messages
S14636,"Purchase, sale or distribution of alcoholic beverages or cigarettes",4,3,1,0,5,1,0.456,0,5,0.6,Gambling/betting In All Forms
S14637,Assault fellow students,4,1,2,1,7,1,0.305,1,1,0.167,Grave Threat On Any Student Or Personnel
S14638,Students/fellow students - Verbally/Written,4,1,0,1,5,1,0.517,0,3,0.4,Recruitment In Sororities And Fraternities
S14639,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,4,0,2,0,6,0,0.217,0,5,0.545,Unexcused Tardiness/absence From Class
S14640,"Display, possession or distribution of pornographic materials, downloading and uploading of pornographic pictures",4,0,0,1,5,1,0.344,1,4,0.5,Inciting Others To Violate School Regulations
S14641,"Grave threat on any student, personnel or administrator",2,0,1,0,2,1,0.099,1,5,1.2,Bullying Students/fellow Students - Physically
S14642,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),0,1,0,0,2,0,0.0,0,3,1.333,Engaging In Any Form Of Gambling
S14643,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",3,0,2,2,5,0,0.377,1,0,0.111,"Shouting, Yelling Boisterously, Jeering, Dropping Insults And Other Noises"
S14644,Organizing of groups for purpose of destroying school properties,6,3,0,1,7,1,0.368,1,0,0.071,Drug Pushing
S14645,Gambling/betting in all forms,4,3,0,1,5,1,0.626,1,0,0.1,Assault Fellow Students
S14646,Forgery,1,1,0,0,1,1,0.138,0,2,1.0,Wearing Of Indecent Attire
S14647,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",3,0,2,0,3,0,0.268,0,0,0.143,Real Acts Of Threat
S14648,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",4,1,0,2,6,1,0.361,0,4,0.455,Not Following Prescribed Hair Cut
S14649,"Not following prescribed hair cut (trendy/punk haircut, long hair and bearded, mohawk, top knot, skinhead)",2,0,1,1,3,0,0.248,0,1,0.333,Recruitment In Sororities And Fraternities
S14650,Gambling/betting in all forms,5,0,1,2,7,1,0.4,1,0,0.077,Immoral Conduct On Or Off Campus
S14651,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",6,2,0,2,10,1,0.513,1,0,0.059,Membership In Sororities And Fraternities
S14652,Extortion or blackmailing or attempt,4,2,0,0,5,1,0.32,1,0,0.1,Jumping Over The Fence
S14653,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",7,2,1,0,8,1,0.386,1,1,0.125,Recruitment In Sororities And Fraternities
S14654,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",5,1,1,0,5,0,0.207,1,0,0.091,Colored Nail Polish
S14655,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",0,4,2,0,2,1,0.591,0,7,2.667,Wearing Of Heavy Make-up Or Cosmetics
S14656,Unexcused tardiness/absence from class,4,0,2,0,6,0,0.283,0,0,0.091,Use Of Foul Language
S14657,Wearing of improper and other colored PE uniforms,4,0,2,1,5,0,0.226,0,1,0.2,Engaging In Trouble Outside Campus
S14658,Lending/borrowing school ID as pass/for gate access,2,1,2,0,3,1,0.492,0,1,0.333,Lending/borrowing School Id As Pass
S14659,Shoplifting,3,2,1,1,6,1,0.328,0,3,0.4,Colored Dyed Color/hair/beard
S14660,Cybersecurity breach (plagiarism),5,2,2,0,7,1,0.374,1,3,0.308,Bullying Students/fellow Students - Physically
S14661,Promoting or participating in immoral/indecent conduct on or off campus,6,2,0,1,7,1,0.335,1,1,0.143,Bullying Faculty Members/personnel
S14662,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",6,2,2,2,9,1,0.528,1,0,0.062,Failure To Comply With Investigation Requirements
S14663,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,2,1,0,2,4,1,0.425,1,1,0.286,Disrespect To Faculty Or Authority
S14664,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",5,1,1,1,8,1,0.281,1,0,0.071,Damage Or Deletion Of Files
S14665,Wearing and using of electronic headset and/or audio/electronic gadgets and tools during class without teacher's permission,4,0,0,0,4,0,0.158,0,0,0.111,Willful Damage Of Property
S14666,"Stealing property of the school, students, school personnel, and fellow students",1,0,1,0,2,1,0.345,0,0,0.25,Introducing False Information Or Offensive Messages
S14667,Wilful and malicious damage of the property of any member of school community,3,2,2,0,5,1,0.247,0,2,0.333,"Wearing Of Scarves, Patches, Caps"
S14668,Real acts of threat (major/minor) that constitute incompatibility,4,0,0,0,6,1,0.304,0,0,0.091,Bringing Outsiders To School For Improper Purpose
S14669,Membership in sororities and fraternities,1,0,0,0,1,1,0.152,0,4,1.667,Engaging In Any Form Of Gambling
S14670,Wilful and malicious damage of the property of any member of school community,7,2,0,0,7,1,0.45,1,2,0.2,Conviction For Criminal Offense
S14671,Shoplifting,1,3,0,0,1,1,0.31,1,7,2.667,Placing Of Stickers And Other Objects On School Id
S14672,"Possession or use of deadly weapons, explosives, prohibited drugs",5,3,0,1,6,1,0.513,1,0,0.083,"Purchase, Sale Or Distribution Of Alcoholic Beverages Or Cigarettes"
S14673,Forgery,7,1,2,0,9,1,0.695,1,0,0.059,Use Of Foul Language
S14674,"Purchase, sale or distribution of alcoholic beverages or cigarettes",3,0,1,1,4,1,0.398,1,4,0.625,Wearing Of Heavy Make-up Or Cosmetics
S14675,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",6,1,0,0,6,0,0.255,1,0,0.077,Using Another Person's Identity
S14676,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",2,2,1,0,3,1,0.411,0,7,1.333,Lending/borrowing School Id As Pass
S14677,Real acts of threat (major/minor) that constitute incompatibility,7,1,1,1,10,1,0.383,1,0,0.056,Failure To Comply With Investigation Requirements
S14678,"Falsification of official documents, test papers, clearances and confidential",3,2,0,1,6,1,0.497,1,0,0.1,Indecency In Media
S14679,Organizing of groups for purpose of destroying school properties,4,0,1,0,5,1,0.32,1,5,0.6,Inciting Others To Violate School Regulations
S14680,Verbal or physical altercation between students or group of students,3,4,0,2,5,1,0.481,1,6,0.778,Leaving The Classroom Without Permission
S14681,Gaining access to the school computer or computer network,5,1,1,1,6,1,0.395,1,0,0.083,Unbecoming Attitude In Social Media
S14682,"Cheating in examinations, projects, case reports and research papers of others",4,1,0,1,6,1,0.285,1,0,0.091,Wearing Of Improper And Other Colored Pe Uniforms
S14683,Unexcused tardiness/absence from class,0,0,3,1,1,0,0.259,0,0,0.5,Preventing Normal Operation Of Computers
S14684,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",6,1,1,0,8,0,0.252,1,0,0.067,Wearing Of Accessories Not Part Of The Daily Uniform
S14685,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",0,1,0,0,2,1,0.075,1,5,2.0,Bullying Faculty Members/personnel
S14686,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",0,0,0,0,1,0,0.216,0,9,5.0,Preventing Normal Operation Of Computers
S14687,Colored dyed color/hair/beard,2,0,2,0,4,0,0.327,1,0,0.143,Gambling/betting In All Forms
S14688,Students/fellow students - Physically,6,0,0,2,9,1,0.296,1,1,0.125,Stealing Property Of School Or Students
S14689,"Purchase, sale or distribution of alcoholic beverages or cigarettes",3,1,0,0,4,1,0.37,0,6,0.875,"Lending, Borrowing, Using Another Person’s Id/ssp"
S14690,Wearing and using of electronic headset and/or audio/electronic gadgets and tools during class without teacher's permission,3,0,0,1,5,0,0.314,0,1,0.222,Bullying Students/fellow Students - Verbally/written
S14691,Organizing of groups for purpose of destroying school properties,5,1,0,1,8,1,0.237,1,2,0.214,Jumping Over The Fence
S14692,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),3,3,2,0,4,1,0.43,0,0,0.125,Bringing Dishonor To School
S14693,Shoplifting,8,2,0,0,10,1,0.491,1,0,0.053,Wearing Of Indecent Attire
S14694,Unexcused tardiness/absence from class,5,0,0,1,8,0,0.295,1,0,0.071,Disrespect To Faculty Or Authority
S14695,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",4,0,3,2,7,0,0.344,0,0,0.083,Jumping Over The Fence
S14696,"Possession or use of deadly weapons, explosives, prohibited drugs",8,2,0,1,11,1,0.597,1,1,0.1,Shoplifting
S14697,"Display, possession or distribution of pornographic materials, downloading and uploading of pornographic pictures",5,0,2,2,9,1,0.312,1,0,0.067,Gambling/betting In All Forms
S14698,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",5,0,0,1,7,0,0.235,1,0,0.077,"Wearing Of Scarves, Patches, Caps"
S14699,Unauthorized use of information,8,2,2,2,12,1,0.41,1,0,0.048,Preventing Normal Operation Of Computers
S14700,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),1,1,1,0,3,1,0.271,0,0,0.2,Forging Signatures
S14701,Gaining access to the school computer or computer network,5,3,2,0,5,1,0.42,0,0,0.091,Placing Of Stickers And Other Objects On School Id
S14702,Extortion or blackmailing or attempt,4,4,0,1,5,1,0.484,0,0,0.1,Failure To Comply With Investigation Requirements
S14703,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,4,0,3,0,6,0,0.255,0,5,0.545,"Wearing Of Scarves, Patches, Caps"
S14704,"Not following prescribed hair cut (trendy/punk haircut, long hair and bearded, mohawk, top knot, skinhead)",7,1,3,2,10,0,0.494,0,0,0.056,Disrespect To Faculty Or Authority
S14705,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",1,1,0,0,2,1,0.247,0,7,2.0,Financing Or Promoting Prohibited Drugs
S14706,"Not following prescribed hair cut (trendy/punk haircut, long hair and bearded, mohawk, top knot, skinhead)",6,0,4,0,6,0,0.306,0,2,0.231,Unauthorized Use Of Information
S14707,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",0,1,0,0,2,1,0.311,0,8,3.0,Using Another Person's Identity
S14708,"A student caught lending, borrowing, using another person’s ID/SSP",3,1,1,0,3,0,0.254,0,6,1.0,Organizing Destructive Groups
S14709,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),7,2,1,0,9,1,0.712,1,2,0.176,Possession Of Pornographic Materials Or Uploading Pornographic Pictures
S14710,"Wearing of plunging necklines, backless, spaghetti straps, indecent attire",1,0,1,0,2,1,0.165,1,4,1.25,Real Acts Of Threat
S14711,Unauthorized use of information,5,3,0,0,7,1,0.546,0,0,0.077,Willful Damage Of Property
S14712,"Cheating in examinations, projects, case reports and research papers of others",0,2,1,0,2,1,0.301,0,8,3.0,Possession Of Pornographic Materials Or Uploading Pornographic Pictures
S14713,Placing of stickers and other objects on school ID,7,0,2,2,10,0,0.334,1,0,0.056,Lack Of Respect To Faculty/authority
S14714,Viewing pornographic sites on the Internet/websites in the Computer Laboratory,5,1,1,0,6,1,0.44,1,3,0.333,Shoplifting
S14715,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,5,1,2,1,7,1,0.229,1,0,0.077,Posting Destructive Language Or Signs Online
S14716,Viewing pornographic sites on the Internet/websites in the Computer Laboratory,5,3,0,1,8,1,0.593,1,1,0.143,Forgery
S14717,Engaging in trouble outside the campus endangering the name of school,4,4,0,0,5,1,0.562,1,0,0.1,Colored Dyed Color/hair/beard
S14718,Gambling/betting in all forms,4,3,1,0,5,1,0.595,0,3,0.4,Not Attending School Function/activities
S14719,"Vandalism, destruction of school properties",3,1,0,0,4,1,0.237,0,1,0.25,Introducing False Information Or Offensive Messages
S14720,"Forging signatures of school authorities, parents, guardians or students",6,3,0,2,10,1,0.416,1,0,0.059,Extortion Or Blackmail
S14721,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,6,0,0,1,8,1,0.285,1,0,0.067,Wearing Of Improper And Other Colored Pe Uniforms
S14722,Posting below or circulating destructive language or signs in the internet or through multimedia,1,2,2,2,5,1,0.612,0,5,0.857,Extortion Or Blackmail
S14723,"Wearing of plunging necklines, backless, spaghetti straps, indecent attire",4,0,1,1,6,1,0.277,1,0,0.091,"Lending, Borrowing, Using Another Person’s Id/ssp"
S14724,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",0,0,0,0,1,1,0.0,0,1,1.0,Gaining Unauthorized Access To School Computer Or Network
S14725,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",3,0,0,0,5,0,0.111,1,6,0.778,Real Acts Of Threat
S14726,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",3,2,1,2,5,1,0.516,1,3,0.444,Membership In Sororities And Fraternities
S14727,"Stealing property of the school, students, school personnel, and fellow students",5,2,0,2,7,1,0.369,1,0,0.077,Colored Nail Polish
S14728,Wearing of improper and other colored PE uniforms,8,0,3,1,10,0,0.502,1,0,0.053,Willful Damage Of Property
S14729,Leaving the classroom without permission during class hour and school activity,4,3,2,0,5,1,0.445,1,4,0.5,"Smoking, Vaping Or Possession Of Cigarettes Or Alcohol"
S14730,Students/fellow students - Physically,4,3,0,0,5,1,0.417,1,0,0.1,Grave Threat On Any Student Or Personnel
S14731,"Grave threat on any student, personnel or administrator",3,4,1,1,5,1,0.412,0,0,0.111,Wearing Of Heavy Make-up Or Cosmetics
S14732,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",6,0,0,1,7,0,0.232,1,0,0.071,Verbal Or Physical Altercation Between Students Or Group Of Students
S14733,Public display of affection in any places inside the campus or in social media,2,0,2,0,4,0,0.239,1,0,0.143,Failure To Comply With Investigation Requirements
S14734,Bringing outsiders to school during school function/activity,1,0,1,0,3,1,0.391,0,6,1.4,Conviction For Criminal Offense
S14735,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),1,2,2,0,3,1,0.569,0,5,1.2,Immoral Conduct On Or Off Campus
S14736,Placing of stickers and other objects on school ID,4,0,0,1,5,0,0.268,1,5,0.6,"Altering Information (Changing Passwords, Accessing Unauthorized Files)"
S14737,Assault fellow students,7,3,0,0,7,1,0.556,1,1,0.133,Consistent Violation Of School Rules And Regulations
S14738,Engaging in trouble outside the campus endangering the name of school,1,0,0,2,3,1,0.301,0,7,1.6,Immoral Conduct On Or Off Campus
S14739,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",2,4,0,1,3,1,0.484,1,0,0.167,Colored Nail Polish
S14740,"Vandalism, destruction of school properties",4,0,1,0,6,1,0.295,1,4,0.455,Placing Of Stickers And Other Objects On School Id
S14741,Recruitment and/or membership in sororities and fraternities,5,2,2,1,6,1,0.563,1,0,0.083,Gaining Unauthorized Access To School Computer Or Network
S14742,"Display, possession or distribution of pornographic materials, downloading and uploading of pornographic pictures",4,2,2,0,5,1,0.573,1,2,0.3,Not Attending School Function/activities
S14743,Engaging in trouble outside the campus endangering the name of school,0,0,2,1,2,1,0.228,0,6,2.333,Leaving The Classroom Without Permission
S14744,Lack of respect to faculty/authority,4,3,0,1,6,1,0.585,1,0,0.091,Not Following Prescribed Hair Cut
S14745,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,4,0,1,0,4,1,0.3,1,0,0.111,Willful Damage Of Property
S14746,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),7,0,1,2,11,0,0.417,1,0,0.053,Improper Or Indecent Language Or Gesture
S14747,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),3,2,1,0,3,1,0.304,0,0,0.143,Public Display Of Affection
S14748,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",0,1,3,1,2,0,0.428,0,0,0.333,Membership In Sororities And Fraternities
S14749,Viewing pornographic sites on the Internet/websites in the Computer Laboratory,5,3,0,0,6,1,0.494,1,0,0.083,Wearing Of Improper And Other Colored Pe Uniforms
S14750,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),4,1,4,0,5,0,0.245,0,0,0.1,Not Following Prescribed Hair Cut
S14751,Students/fellow students - Physically,2,0,0,0,4,1,0.11,1,3,0.571,Willful Damage Of Property
S14752,Consistent violation of school rules and regulations,4,1,1,2,8,1,0.246,1,0,0.077,Using Another Person's Identity
S14753,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",3,1,3,1,5,0,0.385,0,6,0.778,Bullying Students/fellow Students - Physically
S14754,Use of foul language,4,0,3,0,4,0,0.247,0,2,0.333,Using Another Person's Identity
S14755,"Introduction of improper, foul or indecent language or gesture",6,0,1,0,6,1,0.339,1,2,0.231,Engaging In Any Form Of Gambling
S14756,"Vandalism, destruction of school properties",4,2,0,1,6,1,0.705,0,0,0.091,Assault Fellow Students
S14757,"Engaging outside marriage, obscene and immoral conduct in and off campus",2,2,1,1,3,1,0.339,0,2,0.5,"Purchase, Sale Or Distribution Of Alcoholic Beverages Or Cigarettes"
S14758,Consistent violation of school rules and regulations,5,1,1,0,6,1,0.519,1,0,0.083,Bullying Faculty Members/personnel
S14759,Using another person's identity,7,0,1,0,7,1,0.322,1,0,0.067,Organizing Destructive Groups
S14760,Real acts of threat (major/minor) that constitute incompatibility,4,1,0,0,5,1,0.304,1,2,0.3,Wearing Of Indecent Attire
S14761,Public display of affection in any places inside the campus or in social media,2,1,0,1,5,0,0.244,1,4,0.625,Extortion Or Blackmail
S14762,Colored dyed color/hair/beard,7,0,0,2,10,0,0.177,1,0,0.056,Direct Assault On Faculty Or Authority
S14763,Forgery,6,0,1,0,8,1,0.324,0,0,0.067,"Wearing Of Ripped/distressed Jeans, Crop Top, Sleeveless, Backless, Off-shoulder, See-through Blouses, Spaghetti Strap, Tube Top, Body Cone, Mini Skirt, Open Toe Shoes"
S14764,"Falsification of official documents, test papers, clearances and confidential",5,3,0,2,7,1,0.483,0,0,0.077,"Smoking, Vaping Or Possession Of Cigarettes Or Alcohol"
S14765,Unexcused tardiness/absence from class,1,0,0,0,3,0,0.0,1,4,1.0,Lending/borrowing School Id As Pass
S14766,"Forging signatures of school authorities, parents, guardians or students",6,1,0,0,6,1,0.458,1,0,0.077,Viewing Pornographic Sites
S14767,Posting below or circulating destructive language or signs in the internet or through multimedia,6,0,1,2,8,1,0.374,0,0,0.067,Engaging In Any Form Of Gambling
