student_id,most_repeated_violation,frequency,repeated_major_count,repeated_minor_count,ongoing_incident_count,total_incidents,is_major,avg_severity,will_reoffend_same_violation
S1467,"Engaging outside marriage, obscene and immoral conduct in and off campus",1,3,0,1,5,1,0.467,1
S0291,Gaining access to the school computer or computer network,1,1,0,0,2,1,0.183,0
S2311,Wilful and malicious damage of the property of any member of school community,1,1,1,0,3,1,0.25,1
S1571,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",1,0,1,1,3,1,0.233,1
S0070,"Not following prescribed hair cut (trendy/punk haircut, long hair and bearded, mohawk, top knot, skinhead)",6,0,3,0,9,0,0.4,1
S1874,Forgery,2,1,0,0,3,1,0.217,1
S0801,Lending/borrowing school ID as pass/for gate access,2,3,1,0,6,1,0.483,1
S0728,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",5,0,1,0,6,0,0.233,1
S1354,"Littering the campus (candy wrappers, bottles, plastic materials)",3,0,0,0,3,0,0.1,0
S2493,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",1,0,0,1,2,1,0.167,0
S1325,"Purchase, sale or distribution of alcoholic beverages or cigarettes",4,3,1,0,8,1,0.55,0
S0346,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",1,3,0,0,4,1,0.383,0
S1129,Using another person's identity,2,0,1,1,4,1,0.267,0
S0081,Wearing and using of electronic headset and/or audio/electronic gadgets and tools during class without teacher's permission,4,0,3,0,7,0,0.333,0
S0738,"Wearing of plunging necklines, backless, spaghetti straps, indecent attire",4,1,0,1,6,1,0.367,0
S1240,Gambling/betting in all forms,1,3,0,0,4,1,0.383,0
S0719,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",2,3,0,1,6,1,0.5,0
S0796,Engaging in trouble outside the campus endangering the name of school,1,1,1,1,4,1,0.333,0
S1779,Leaving the classroom without permission during class hour and school activity,2,1,0,0,3,1,0.217,1
S2141,Engaging in trouble outside the campus endangering the name of school,4,0,1,0,5,1,0.25,1
S2431,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",4,0,3,1,8,0,0.417,0
S0314,Gaining access to the school computer or computer network,4,1,0,1,6,1,0.367,1
S2170,Lending/borrowing school ID as pass/for gate access,5,2,0,1,8,1,0.5,1
S0955,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",2,1,0,1,4,1,0.3,1
S2052,Assault fellow students,3,3,1,0,7,1,0.517,0
S1563,Consistent violation of school rules and regulations,4,1,1,1,7,1,0.433,1
S0284,Indecency in media,3,0,1,0,4,0,0.167,0
S1760,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),6,0,3,1,10,0,0.483,1
S0447,Colored dyed color/hair/beard,1,0,1,1,3,0,0.183,0
S1944,Organizing of groups for purpose of destroying school properties,2,2,1,1,6,1,0.467,1
S1110,Public display of affection in any places inside the campus or in social media,2,0,1,1,4,0,0.217,0
S1830,"Engaging outside marriage, obscene and immoral conduct in and off campus",6,3,0,0,9,1,0.55,1
S1236,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",5,2,1,0,8,1,0.483,1
S2323,Promoting or participating in immoral/indecent conduct on or off campus,2,1,1,0,4,1,0.283,1
S2082,Using another person's identity,6,2,0,0,8,1,0.45,1
S0784,Gaining access to the school computer or computer network,3,1,1,1,6,1,0.4,1
S1454,Verbal or physical altercation between students or group of students,3,1,0,1,5,1,0.333,0
S1322,Bringing dishonor to the name of school,3,0,1,0,4,1,0.217,0
S0870,Unauthorized use of information,6,3,1,0,10,1,0.617,0
S1872,Bringing outsiders to school for improper purpose,4,0,0,0,4,1,0.183,1
S2271,"Cheating in examinations, projects, case reports and research papers of others",1,2,0,1,4,1,0.367,1
S1807,Students/fellow students - Physically,5,3,1,0,9,1,0.583,1
S0216,Bringing dishonor to the name of school,3,0,1,1,5,1,0.3,0
S1698,"Forging signatures of school authorities, parents, guardians or students",5,3,0,0,8,1,0.517,0
S2385,Extortion or blackmailing or attempt,2,0,1,1,4,1,0.267,1
S0846,Bringing dishonor to the name of school,5,1,0,0,6,1,0.317,1
S1631,Engaging in premarital sex,6,2,0,0,8,1,0.45,0
S1245,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",2,2,0,0,4,1,0.317,1
S1292,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",6,3,0,1,10,1,0.633,1
S1416,Colored dyed color/hair/beard,3,0,1,0,4,0,0.167,0
S1577,Verbal or physical altercation between students or group of students,3,3,0,1,7,1,0.533,0
S0670,Recruitment and/or membership in sororities and fraternities,6,1,0,0,7,1,0.35,0
S0743,Posting below or circulating destructive language or signs in the internet or through multimedia,1,2,1,1,5,1,0.433,0
S1128,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",1,2,0,0,3,1,0.283,0
S1035,Gambling/betting in all forms,4,2,0,1,7,1,0.467,1
S0304,Bringing outsiders to school during school function/activity,3,0,1,1,5,1,0.3,0
S2370,Assault fellow students,5,1,0,1,7,1,0.4,0
S0250,Assault fellow students,6,3,1,0,10,1,0.617,1
S2182,Leaving the classroom without permission during class hour and school activity,2,0,0,1,3,1,0.2,0
S1951,Wilful and malicious damage of the property of any member of school community,4,0,0,0,4,1,0.183,0
S0360,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",5,0,0,1,6,0,0.25,1
S0851,Recruitment and/or membership in sororities and fraternities,4,1,0,0,5,1,0.283,1
S0432,Forgery,6,2,1,0,9,1,0.517,1
S0751,Lack of respect to faculty/authority,6,0,1,0,7,1,0.317,1
S1007,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,6,0,3,1,10,0,0.483,0
S1161,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,1,0,0,1,2,0,0.117,0
S1180,Pushing of prohibited drugs,1,3,1,1,6,1,0.533,1
S1771,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",6,0,0,1,7,1,0.333,0
S0090,Assault fellow students,4,2,1,0,7,1,0.45,1
S1855,Providing/financing parties for prohibited drugs,3,0,1,0,4,1,0.217,0
S0007,Bringing outsiders to school for improper purpose,1,3,0,1,5,1,0.467,0
S0594,Unauthorized use of information,5,0,1,0,6,1,0.283,1
S1001,Bringing dishonor to the name of school,3,2,0,1,6,1,0.433,1
S1590,Bullying (Cyber or otherwise) Faculty members/personnel,5,2,1,1,9,1,0.567,1
S2484,Public display of affection in any places inside the campus or in social media,1,0,2,1,4,0,0.25,0
S0103,Unexcused tardiness/absence from class,5,0,1,0,6,0,0.233,1
S0037,Students/fellow students - Physically,4,1,1,1,7,1,0.433,1
S2333,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,6,0,2,1,9,0,0.417,0
S2488,"Engaging outside marriage, obscene and immoral conduct in and off campus",6,0,1,1,8,1,0.4,1
S0471,Forgery,2,0,0,1,3,1,0.2,1
S0879,Jumping over the fence,5,1,0,1,7,1,0.4,1
S1596,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",6,0,0,1,7,1,0.333,0
S1262,Bringing dishonor to the name of school,4,1,1,0,6,1,0.35,1
S1394,"Cheating in examinations, projects, case reports and research papers of others",4,0,0,1,5,1,0.267,0
S0102,Lack of respect to faculty/authority,1,2,0,0,3,1,0.283,1
S0215,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",3,1,1,0,5,1,0.317,0
S2090,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",2,3,0,0,5,1,0.417,0
S0908,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),4,0,2,0,6,0,0.267,0
S0972,Placing of stickers and other objects on school ID,6,0,0,0,6,0,0.2,0
S1388,"Falsification of official documents, test papers, clearances and confidential",3,2,1,1,7,1,0.5,1
S0466,Wearing and using of electronic headset and/or audio/electronic gadgets and tools during class without teacher's permission,1,0,3,0,4,0,0.233,0
S1579,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),5,0,1,0,6,0,0.233,0
S1460,Wilful and malicious damage of the property of any member of school community,3,0,0,1,4,1,0.233,1
S0635,Conviction for a criminal offense by the administrator's judgment,6,1,1,1,9,1,0.5,1
S2482,"Forging signatures of school authorities, parents, guardians or students",3,0,1,1,5,1,0.3,0
S0808,"A student caught lending, borrowing, using another person’s ID/SSP",2,0,3,1,6,0,0.35,1
S1391,Assault fellow students,6,3,0,0,9,1,0.55,1
S0176,Wearing and using of electronic headset and/or audio/electronic gadgets and tools during class without teacher's permission,5,0,1,0,6,0,0.233,0
S1588,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",5,0,1,1,7,1,0.367,0
S1320,"Cheating in examinations, projects, case reports and research papers of others",6,1,1,0,8,1,0.417,1
S2228,Jumping over the fence,2,3,1,0,6,1,0.483,1
S0610,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,1,0,1,0,2,1,0.15,1
S0035,"Display, possession or distribution of pornographic materials, downloading and uploading of pornographic pictures",6,2,1,1,10,1,0.6,0
S2404,Leaving the classroom without permission during class hour and school activity,2,3,0,1,6,1,0.5,1
S0117,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",4,3,1,1,9,1,0.633,0
S0185,"Littering the campus (candy wrappers, bottles, plastic materials)",5,0,0,0,5,0,0.167,0
S2252,"Littering the campus (candy wrappers, bottles, plastic materials)",1,0,0,0,1,0,0.033,0
S1521,Unauthorized use of information,3,3,1,0,7,1,0.517,1
S2166,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",2,2,0,1,5,1,0.4,1
S2371,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),1,2,1,0,4,1,0.35,0
S0832,Membership in sororities and fraternities,1,0,1,0,2,1,0.15,0
S2294,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",6,1,0,0,7,1,0.35,1
S0690,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",5,0,0,1,6,1,0.3,0
S0072,"A student caught lending, borrowing, using another person’s ID/SSP",3,0,3,1,7,0,0.383,0
S1535,Providing/financing parties for prohibited drugs,1,0,1,0,2,1,0.15,1
S0292,Bringing outsiders to school for improper purpose,1,3,1,0,5,1,0.45,1
S0320,Students/fellow students - Physically,2,1,0,0,3,1,0.217,0
S1163,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,1,2,0,1,4,1,0.367,0
S1089,Extortion or blackmailing or attempt,4,0,0,0,4,1,0.183,1
S0168,Assault fellow students,6,1,0,1,8,1,0.433,1
S0705,"Wearing of plunging necklines, backless, spaghetti straps, indecent attire",2,3,1,0,6,1,0.483,1
S0687,"Not following prescribed hair cut (trendy/punk haircut, long hair and bearded, mohawk, top knot, skinhead)",5,0,0,0,5,0,0.167,0
S0534,Public display of affection in any places inside the campus or in social media,4,0,3,0,7,0,0.333,0
S1312,Real acts of threat (major/minor) that constitute incompatibility,2,1,1,0,4,1,0.283,0
S2277,Pushing of prohibited drugs,3,2,1,0,6,1,0.417,1
S2273,Wearing and using of electronic headset and/or audio/electronic gadgets and tools during class without teacher's permission,4,0,0,0,4,0,0.133,0
S1710,Unauthorized use of information,5,3,1,1,10,1,0.667,1
S0369,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",6,1,1,1,9,1,0.5,1
S1700,"Stealing property of the school, students, school personnel, and fellow students",3,1,1,1,6,1,0.4,1
S0011,Organizing of groups for purpose of destroying school properties,6,0,0,0,6,1,0.25,1
S0196,Engaging in any form of gambling,4,3,0,0,7,1,0.483,1
S2198,Verbal or physical altercation between students or group of students,3,2,1,1,7,1,0.5,1
S1804,"Wearing of ripped/distressed jeans, crop top, sleeveless, backless, off-shoulder, see-through blouses, spaghetti strap, tube top, body cone, mini skirt, open toe shoes",3,0,3,0,6,0,0.3,0
S0373,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,2,3,1,1,7,1,0.567,1
S2036,"Grave threat on any student, personnel or administrator",4,0,1,1,6,1,0.333,1
S0060,Verbal or physical altercation between students or group of students,2,1,1,1,5,1,0.367,1
S0031,Engaging in any form of gambling,6,3,1,1,11,1,0.7,1
S0439,"Display, possession or distribution of pornographic materials, downloading and uploading of pornographic pictures",6,1,1,0,8,1,0.417,0
S2463,Inciting others to violate school regulations or not to attend classes,3,3,0,0,6,1,0.45,1
S2466,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",4,1,0,0,5,1,0.283,0
S0235,"Engaging outside marriage, obscene and immoral conduct in and off campus",4,1,1,0,6,1,0.35,1
S2200,"Purchase, sale or distribution of alcoholic beverages or cigarettes",4,0,1,1,6,1,0.333,0
S2479,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",5,0,0,1,6,0,0.25,0
S2107,Indecency in media,3,0,2,1,6,0,0.317,0
S0127,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",2,0,0,0,2,0,0.067,0
S1264,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",1,0,0,0,1,0,0.033,1
S1857,Pushing of prohibited drugs,5,1,0,1,7,1,0.4,0
S0426,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",6,0,0,0,6,0,0.2,1
S1215,Real acts of threat (major/minor) that constitute incompatibility,1,2,1,1,5,1,0.433,0
S1815,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",3,3,1,1,8,1,0.6,0
S1856,Verbal or physical altercation between students or group of students,1,3,1,1,6,1,0.533,1
S1399,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",3,0,0,0,3,0,0.1,0
S0689,Real acts of threat (major/minor) that constitute incompatibility,1,2,1,0,4,1,0.35,0
S2343,"Introduction of improper, foul or indecent language or gesture",2,2,1,1,6,1,0.467,1
S2096,Consistent violation of school rules and regulations,1,2,1,0,4,1,0.35,0
S1229,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,6,1,1,0,8,1,0.417,1
S0764,Verbal or physical altercation between students or group of students,3,3,1,1,8,1,0.6,0
S1344,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,1,2,1,0,4,1,0.35,1
S0109,Viewing pornographic sites on the Internet/websites in the Computer Laboratory,4,2,1,1,8,1,0.533,1
S2335,Consistent violation of school rules and regulations,3,1,0,0,4,1,0.25,1
S1799,Assault fellow students,6,0,1,1,8,1,0.4,0
S2380,Using another person's identity,3,0,1,0,4,1,0.217,1
S0182,Providing/financing parties for prohibited drugs,1,0,0,1,2,1,0.167,1
S2079,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,4,3,0,1,8,1,0.567,0
S0834,Bringing dishonor to the name of school,3,2,1,1,7,1,0.5,1
S0135,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",1,2,0,1,4,1,0.367,0
S1724,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",1,1,1,0,3,1,0.25,0
S1005,Engaging in premarital sex,1,3,0,1,5,1,0.467,1
S1125,Gaining access to the school computer or computer network,2,1,0,1,4,1,0.3,1
S1734,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",4,3,1,1,9,1,0.633,1
S0817,Recruitment and/or membership in sororities and fraternities,3,3,1,0,7,1,0.517,1
S0401,Assault fellow students,1,1,1,1,4,1,0.333,0
S0237,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",6,0,1,1,8,0,0.35,0
S1851,"Littering the campus (candy wrappers, bottles, plastic materials)",6,0,3,1,10,0,0.483,0
S1583,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",5,0,1,0,6,1,0.283,0
S1151,Real acts of threat (major/minor) that constitute incompatibility,1,2,0,0,3,1,0.283,0
S1230,Wearing of improper and other colored PE uniforms,6,0,0,0,6,0,0.2,0
S0093,Using another person's identity,3,2,0,0,5,1,0.35,1
S1136,Organizing of groups for purpose of destroying school properties,3,2,0,0,5,1,0.35,1
S1765,Gaining access to the school computer or computer network,5,3,0,1,9,1,0.6,0
S0633,Gaining access to the school computer or computer network,2,2,0,1,5,1,0.4,0
S1658,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",5,3,1,0,9,1,0.583,1
S0582,"Purchase, sale or distribution of alcoholic beverages or cigarettes",3,0,0,0,3,1,0.15,0
S1426,Conviction for a criminal offense by the administrator's judgment,1,1,0,1,3,1,0.267,0
S0822,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",4,1,1,1,7,1,0.433,0
S0981,Providing/financing parties for prohibited drugs,3,1,0,0,4,1,0.25,0
S0290,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",4,1,1,0,6,1,0.35,1
S1561,"Not following prescribed hair cut (trendy/punk haircut, long hair and bearded, mohawk, top knot, skinhead)",6,0,2,1,9,0,0.417,1
S1515,Public display of affection in any places inside the campus or in social media,5,0,1,0,6,0,0.233,0
S2469,Students/fellow students - Verbally/Written,1,3,1,0,5,1,0.45,0
S0960,"Falsification of official documents, test papers, clearances and confidential",4,0,1,1,6,1,0.333,0
S0254,Conviction for a criminal offense by the administrator's judgment,6,3,0,0,9,1,0.55,1
S0514,Engaging in trouble outside the campus endangering the name of school,5,3,1,1,10,1,0.667,1
S0516,Placing of stickers and other objects on school ID,2,0,0,0,2,0,0.067,0
S0876,"Falsification of official documents, test papers, clearances and confidential",2,1,1,0,4,1,0.283,0
S1232,"Possession or use of deadly weapons, explosives, prohibited drugs",6,3,1,1,11,1,0.7,0
S0273,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",3,1,1,1,6,1,0.4,1
S1425,Using another person's identity,6,1,0,1,8,1,0.433,0
S0492,Consistent violation of school rules and regulations,6,1,0,1,8,1,0.433,0
S2046,Leaving the classroom without permission during class hour and school activity,5,3,1,1,10,1,0.667,1
S1254,"Littering the campus (candy wrappers, bottles, plastic materials)",5,0,2,0,7,0,0.3,0
S0548,"Grave threat on any student, personnel or administrator",2,0,1,1,4,1,0.267,1
S2486,Real acts of threat (major/minor) that constitute incompatibility,5,3,0,0,8,1,0.517,1
S0443,"Wearing of ripped/distressed jeans, crop top, sleeveless, backless, off-shoulder, see-through blouses, spaghetti strap, tube top, body cone, mini skirt, open toe shoes",6,0,2,1,9,0,0.417,0
S0247,Unauthorized use of information,5,0,0,1,6,1,0.3,1
S2214,Gambling/betting in all forms,1,2,0,1,4,1,0.367,1
S0285,"Grave threat on any student, personnel or administrator",1,1,0,0,2,1,0.183,0
S1455,Conviction for a criminal offense by the administrator's judgment,5,0,0,0,5,1,0.217,1
S2022,Consistent violation of school rules and regulations,4,0,0,1,5,1,0.267,0
S0839,"Wearing of scarves, patches, caps",6,0,1,1,8,0,0.35,0
S1608,Assault fellow students,6,3,1,1,11,1,0.7,1
S0364,Membership in sororities and fraternities,4,1,0,1,6,1,0.367,0
S0694,"Vandalism, destruction of school properties",2,0,1,1,4,1,0.267,0
S0574,Gaining access to the school computer or computer network,2,3,1,0,6,1,0.483,1
S1198,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",1,0,2,1,4,0,0.25,0
S0906,Real acts of threat (major/minor) that constitute incompatibility,3,2,0,1,6,1,0.433,0
S1623,Engaging in any form of gambling,5,0,1,1,7,1,0.367,1
S0025,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,1,1,0,1,3,1,0.267,1
S0470,"Display, possession or distribution of pornographic materials, downloading and uploading of pornographic pictures",3,0,0,1,4,1,0.233,0
S1153,Lending/borrowing school ID as pass/for gate access,5,2,1,1,9,1,0.567,1
S1000,"Falsification of official documents, test papers, clearances and confidential",6,0,0,0,6,1,0.25,0
S0620,Lack of respect to faculty/authority,4,1,1,1,7,1,0.433,0
S1072,Students/fellow students - Verbally/Written,1,1,1,1,4,1,0.333,1
S1088,"Not following prescribed hair cut (trendy/punk haircut, long hair and bearded, mohawk, top knot, skinhead)",6,0,0,0,6,0,0.2,0
S2056,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",4,0,2,0,6,0,0.267,1
S1347,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,1,0,2,1,4,0,0.25,0
S0224,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",5,0,0,0,5,0,0.167,1
S0823,Pushing of prohibited drugs,5,1,0,0,6,1,0.317,0
S1900,Colored dyed color/hair/beard,3,0,2,1,6,0,0.317,1
S2068,"Falsification of official documents, test papers, clearances and confidential",3,2,1,1,7,1,0.5,1
S1109,Use of foul language,5,0,1,1,7,0,0.317,0
S0522,Unexcused tardiness/absence from class,3,0,3,0,6,0,0.3,0
S0910,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",4,0,0,0,4,1,0.183,0
S0829,Circulating destructive language and statement that is against the school through any platform,2,3,0,0,5,1,0.417,1
S1797,Recruitment and/or membership in sororities and fraternities,4,1,0,0,5,1,0.283,1
S1781,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),1,0,0,0,1,0,0.033,1
S2332,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",6,0,0,0,6,0,0.2,0
S1908,Bringing dishonor to the name of school,4,3,0,1,8,1,0.567,0
S2088,Assault fellow students,4,1,1,1,7,1,0.433,0
S0365,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",4,0,3,1,8,0,0.417,0
S1695,Wearing of improper and other colored PE uniforms,1,0,1,0,2,0,0.1,1
S0750,"Wearing of scarves, patches, caps",6,0,0,1,7,0,0.283,0
S0340,Bringing outsiders to school during school function/activity,1,0,1,0,2,1,0.15,0
S1729,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",2,2,0,0,4,1,0.317,0
S1911,Lending/borrowing school ID as pass/for gate access,5,2,1,0,8,1,0.483,0
S0933,Forgery,6,0,1,0,7,1,0.317,1
S1839,"Possession or use of deadly weapons, explosives, prohibited drugs",2,3,1,0,6,1,0.483,0
S2470,Conviction for a criminal offense by the administrator's judgment,2,2,1,1,6,1,0.467,0
S0328,"Cheating in examinations, projects, case reports and research papers of others",6,2,0,0,8,1,0.45,0
S2232,Bringing outsiders to school during school function/activity,5,1,0,1,7,1,0.4,0
S0807,Engaging in trouble outside the campus endangering the name of school,4,0,0,0,4,1,0.183,1
S1488,Leaving the classroom without permission during class hour and school activity,1,0,1,0,2,1,0.15,0
S1634,Public display of affection in any places inside the campus or in social media,4,0,0,1,5,0,0.217,0
S0947,"Purchase, sale or distribution of alcoholic beverages or cigarettes",2,1,1,0,4,1,0.283,1
S1317,"Littering the campus (candy wrappers, bottles, plastic materials)",1,0,0,1,2,0,0.117,0
S0903,"Engaging outside marriage, obscene and immoral conduct in and off campus",2,1,1,1,5,1,0.367,1
S1744,Students/fellow students - Physically,4,0,0,1,5,1,0.267,1
S1297,Bringing dishonor to the name of school,3,1,1,0,5,1,0.317,0
S2213,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",1,1,1,1,4,1,0.333,1
S0038,Unauthorized use of information,6,1,1,1,9,1,0.5,0
S1547,Pushing of prohibited drugs,2,2,1,1,6,1,0.467,0
S1013,Unauthorized use of information,4,1,1,1,7,1,0.433,0
S0123,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),1,0,1,1,3,0,0.183,0
S2199,Gaining access to the school computer or computer network,6,1,1,0,8,1,0.417,1
S2045,Extortion or blackmailing or attempt,1,2,0,0,3,1,0.283,0
S1923,Students/fellow students - Physically,5,3,1,1,10,1,0.667,0
S1300,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",3,1,0,1,5,1,0.333,1
S0258,Bringing outsiders to school during school function/activity,2,0,1,1,4,1,0.267,0
S2403,"Introduction of improper, foul or indecent language or gesture",2,1,0,1,4,1,0.3,1
S0091,Bringing dishonor to the name of school,2,3,0,0,5,1,0.417,1
S2491,Wearing of improper and other colored PE uniforms,1,0,3,1,5,0,0.317,0
S1101,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",1,0,1,0,2,0,0.1,0
S0184,"Wearing of plunging necklines, backless, spaghetti straps, indecent attire",2,3,0,0,5,1,0.417,0
S0195,Membership in sororities and fraternities,5,2,0,1,8,1,0.5,1
S1117,Bringing outsiders to school for improper purpose,3,0,1,0,4,1,0.217,0
S2146,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,2,0,1,0,3,1,0.183,1
S0394,Bullying (Cyber or otherwise) Faculty members/personnel,1,3,0,1,5,1,0.467,1
S2136,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),3,0,1,1,5,0,0.25,0
S0924,Organizing of groups for purpose of destroying school properties,1,2,1,0,4,1,0.35,1
S1896,"Wearing of plunging necklines, backless, spaghetti straps, indecent attire",5,2,1,1,9,1,0.567,1
S2256,Unexcused tardiness/absence from class,4,0,1,0,5,0,0.2,0
S1112,Unauthorized use of information,5,1,1,0,7,1,0.383,1
S1790,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",3,0,1,0,4,0,0.167,0
S1876,Wearing and using of electronic headset and/or audio/electronic gadgets and tools during class without teacher's permission,5,0,1,1,7,0,0.317,1
S0029,Placing of stickers and other objects on school ID,1,0,0,0,1,0,0.033,0
S1321,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",3,0,3,0,6,0,0.3,1
S1036,Conviction for a criminal offense by the administrator's judgment,5,0,0,1,6,1,0.3,0
S0483,Wearing and using of electronic headset and/or audio/electronic gadgets and tools during class without teacher's permission,4,0,0,1,5,0,0.217,1
S0098,Public display of affection in any places inside the campus or in social media,2,0,2,0,4,0,0.2,0
S1203,Unauthorized use of information,4,3,1,0,8,1,0.55,0
S0140,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",6,0,0,0,6,1,0.25,0
S1826,Organizing of groups for purpose of destroying school properties,3,1,0,0,4,1,0.25,0
S0407,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",6,1,1,1,9,1,0.5,1
S1609,Jumping over the fence,6,3,1,0,10,1,0.617,0
S2093,Using another person's identity,3,2,0,0,5,1,0.35,0
S2011,"Purchase, sale or distribution of alcoholic beverages or cigarettes",6,3,0,0,9,1,0.55,0
S0338,Leaving the classroom without permission during class hour and school activity,2,0,1,0,3,1,0.183,0
S1907,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",6,0,0,0,6,0,0.2,1
S0342,Indecency in media,2,0,2,0,4,0,0.2,0
S1550,Engaging in trouble outside the campus endangering the name of school,3,3,1,0,7,1,0.517,1
S0094,"A student caught lending, borrowing, using another person’s ID/SSP",1,0,2,1,4,0,0.25,0
S0311,"Not following prescribed hair cut (trendy/punk haircut, long hair and bearded, mohawk, top knot, skinhead)",6,0,0,0,6,0,0.2,0
S1130,Unexcused tardiness/absence from class,6,0,0,1,7,0,0.283,0
S0322,Bringing outsiders to school during school function/activity,4,0,0,1,5,1,0.267,0
