student_id,most_repeated_violation,frequency,repeated_major_count,repeated_minor_count,ongoing_incident_count,total_incidents,is_major,avg_severity,will_reoffend_same_violation
SYN10730,Verbal or physical altercation between students or personnel,0,0,0,0,6,1,0.0,0
SYN10731,Providing/financing parties for prohibited drugs,0,0,0,0,5,1,0.0,0
SYN10732,Recruitment and/or membership in sororities and fraternities,0,0,0,0,3,1,0.0,0
SYN10733,Placing of stickers and other objects on school ID,0,0,0,0,1,0,0.0,0
SYN10734,Cybersecurity breach (plagiarism),0,0,0,1,5,1,0.25,0
SYN10735,Pushing of prohibited drugs,0,0,0,0,4,1,0.0,0
SYN10736,Verbal or physical altercation between students or personnel,2,0,2,1,5,1,0.68,1
SYN10737,Bullying (Cyber or otherwise) Faculty members/personnel,0,0,0,1,2,1,0.5,0
SYN10738,Lack of respect to faculty/authority,0,0,0,0,5,1,0.0,0
SYN10739,Engaging in any form of gambling,1,1,0,0,8,1,0.26,0
SYN10740,Wearing of improper and other colored PE uniforms,0,0,0,0,2,0,0.0,0
SYN10741,"Insubordination to authorities, supervisors, and personnel",0,0,0,0,4,1,0.0,0
SYN10742,Promoting or participating in immoral/indecent conduct,0,0,0,0,3,1,0.0,0
SYN10743,Leaving the classroom without permission during class hours,0,0,0,1,8,1,0.17,0
SYN10744,Lending/borrowing school ID as pass/for gate access,0,0,0,0,6,1,0.0,0
SYN10745,Shoplifting,0,0,0,0,5,1,0.0,0
SYN10746,Wearing and using of electronic headset and/or audio devices,3,0,3,0,2,0,1.0,1
SYN10747,Engaging in trouble outside the campus endangering others,3,2,1,0,4,1,1.0,1
SYN10748,Circulating destructive language and statement that defames,0,0,0,0,3,1,0.0,0
SYN10749,"Shouting, yelling boisterously, jeering, dropping materials",0,0,0,0,8,0,0.0,0
SYN10750,"Shouting, yelling boisterously, jeering, dropping materials",3,1,2,0,2,0,1.0,1
SYN10751,Wearing of improper and other colored PE uniforms,0,0,0,0,6,0,0.0,0
SYN10752,Lack of respect to faculty/authority,2,1,1,1,4,1,1.0,1
SYN10753,Jumping over the fence,1,0,1,1,7,1,0.35,0
SYN10754,"Wearing of ripped/distressed jeans, crop top, sleeveless shirt",1,0,1,0,5,0,0.22,0
SYN10755,"Engaging outside marriage, obscene and immoral conduct",1,1,0,1,9,1,0.38,0
SYN10756,Promoting or participating in immoral/indecent conduct,1,0,1,0,1,1,0.65,0
SYN10757,Unexcused tardiness/absence from class,3,2,1,1,7,0,0.92,1
SYN10758,"Wearing of scarves, patches, caps",1,1,0,0,3,0,0.57,0
SYN10759,Inciting others to violate school regulations or norms,0,0,0,1,3,1,0.38,0
SYN10760,Lack of respect to faculty/authority,1,0,1,1,3,1,0.7,1
SYN10761,Gambling/betting in all forms,1,1,0,0,5,1,0.38,0
SYN10762,Posing of bikini pictures or other videos/body exposure online,1,1,0,0,4,0,0.46,0
SYN10763,Pushing of prohibited drugs,1,1,0,0,3,1,0.57,0
SYN10764,"Wearing of scarves, patches, caps",3,2,1,0,5,0,0.98,1
SYN10765,Students/fellow students - Physically,2,2,0,0,5,1,0.77,1
SYN10766,Wilful failure to comply with promises or notices,1,0,1,0,7,1,0.16,0
SYN10767,Bullying (Cyber or otherwise) Faculty members/personnel,1,0,1,1,11,1,0.23,0
SYN10768,Real acts of threat (major/minor) that constitute danger,1,1,0,0,3,1,0.57,0
SYN10769,Viewing pornographic sites on the Internet/website,3,0,3,0,4,1,0.78,1
SYN10770,Wearing of accessories not part of the daily uniform,0,0,0,0,4,0,0.0,0
SYN10771,Real acts of threat (major/minor) that constitute danger,0,0,0,0,7,1,0.0,0
SYN10772,Posing of bikini pictures or other videos/body exposure online,0,0,0,1,7,0,0.19,0
SYN10773,Indecency in media,0,0,0,1,4,0,0.3,0
SYN10774,"Forging signatures of school authorities, parents, guardians",1,0,1,2,6,1,0.61,0
SYN10775,Bringing dishonor to the name of school,1,0,1,0,2,1,0.43,0
SYN10776,"Introducing false information, accessing someone else's data",0,0,0,1,6,1,0.21,0
SYN10777,Promoting or participating in immoral/indecent conduct,0,0,0,0,3,1,0.0,0
SYN10778,"Shouting, yelling boisterously, jeering, dropping materials",1,1,0,1,7,0,0.48,0
SYN10779,Membership in sororities and fraternities,2,1,1,1,7,1,0.64,0
SYN10780,Wilful and malicious damage of the property of any member,0,0,0,1,6,1,0.21,0
SYN10781,Placing of stickers and other objects on school ID,0,0,0,1,6,0,0.21,0
SYN10782,Consistent violation of school rules and regulations,0,0,0,0,5,1,0.0,0
SYN10783,Wearing and using of electronic headset and/or audio devices,0,0,0,1,3,0,0.38,0
SYN10784,"Engaging outside marriage, obscene and immoral conduct",1,0,1,0,1,1,0.65,0
SYN10785,Unauthorized enrichment or stealing whether attempted or not,1,1,0,1,7,1,0.48,0
SYN10786,Bringing outsiders to school during school functions,0,0,0,1,6,1,0.21,0
SYN10787,Direct assault on any member of the school community,0,0,0,1,8,1,0.17,0
SYN10788,Consistent violation of school rules and regulations,1,0,1,1,4,1,0.56,0
SYN10789,"Damage, destruction of network, computer or information system",0,0,0,0,5,1,0.0,0
SYN10790,Recruitment and/or membership in sororities and fraternities,3,1,2,1,5,1,1.0,1
SYN10791,Using another person's identity,0,0,0,0,3,1,0.0,0
SYN10792,Wearing of improper and other colored PE uniforms,2,0,2,1,4,0,0.82,1
SYN10793,Conviction for a criminal offense by authorities,1,0,1,0,6,1,0.19,0
SYN10794,Shoplifting,0,0,0,2,3,1,0.75,1
SYN10795,Wearing of accessories not part of the daily uniform,1,0,1,0,2,0,0.43,0
SYN10796,Posing of bikini pictures or other videos/body exposure online,3,2,1,1,3,0,1.0,1
SYN10797,"Stealing property of the school, students, school personnel",0,0,0,0,4,1,0.0,0
SYN10798,"Wearing of ripped/distressed jeans, crop top, sleeveless shirt",1,1,0,0,5,0,0.38,0
SYN10799,Bullying (Cyber or otherwise) Faculty members/personnel,2,2,0,0,3,1,1.0,1
SYN10800,Recruitment and/or membership in sororities and fraternities,1,0,1,2,6,1,0.61,0
SYN10801,"Smoking, vaping or possession of cigarettes, drinks, etc.",0,0,0,1,6,1,0.21,0
SYN10802,Colored dyed color/hair/beard,2,1,1,0,5,0,0.6,0
SYN10803,Membership in sororities and fraternities,1,0,1,0,2,1,0.43,0
SYN10804,Engaging in premarital sex,1,1,0,0,4,1,0.46,0
SYN10805,Organizing of groups for purpose of destroying school harmony,1,1,0,0,3,1,0.57,0
SYN10806,Placing of stickers and other objects on school ID,2,0,2,0,2,0,0.87,1
SYN10807,"Grave threat on any student, personnel or administrator",0,0,0,1,2,1,0.5,0
SYN10808,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",0,0,0,0,4,0,0.0,0
SYN10809,Forgery,0,0,0,1,3,1,0.38,0
SYN10810,Jumping over the fence,0,0,0,0,6,1,0.0,0
SYN10811,Posting below or circulating destructive language or hate speech,1,0,1,0,4,1,0.26,0
SYN10812,Circulating destructive language and statement that defames,3,2,1,2,4,1,1.0,1
SYN10813,Engaging in trouble outside the campus endangering others,1,0,1,0,4,1,0.26,0
SYN10814,"Forging signatures of school authorities, parents, guardians",0,0,0,2,3,1,0.75,1
SYN10815,Wearing inappropriate/incomplete uniform (No valid reason),0,0,0,0,5,0,0.0,0
SYN10816,Leaving the classroom without permission during class hours,0,0,0,0,2,1,0.0,0
SYN10817,Preventing normal operation (e.g. changing system configuration),1,1,0,2,4,1,1.0,1
SYN10818,Bringing outsiders to school during school functions,0,0,0,1,4,1,0.3,0
SYN10819,Forgery,2,2,0,0,2,1,1.0,1
SYN10820,"Introducing false information, accessing someone else's data",0,0,0,1,5,1,0.25,0
SYN10821,Lending/borrowing school ID as pass/for gate access,0,0,0,0,8,1,0.0,0
SYN10822,Verbal or physical altercation between students or personnel,4,1,3,0,2,1,1.0,1
SYN10823,Direct assault on any member of the school community,2,1,1,1,5,1,0.85,1
SYN10824,Pushing of prohibited drugs,2,0,2,1,3,1,1.0,1
SYN10825,Indecency in media,1,1,0,0,7,0,0.29,0
SYN10826,"Falsification of official documents, test papers, records",1,1,0,0,6,1,0.33,0
SYN10827,"Insubordination to authorities, supervisors, and personnel",0,0,0,0,2,1,0.0,0
SYN10828,Not following prescribed hair cut (trendy/punk haircut),3,0,3,0,2,0,1.0,1
SYN10829,"Wearing of ripped/distressed jeans, crop top, sleeveless shirt",1,1,0,0,4,0,0.46,0
SYN10830,"Altering information (e.g., changing the password or credentials)",0,0,0,2,4,1,0.6,0
SYN10831,Consistent violation of school rules and regulations,2,0,2,2,7,1,0.7,1
SYN10832,"Vandalism, destruction of school properties",2,1,1,0,5,1,0.6,0
SYN10833,"Shouting, yelling boisterously, jeering, dropping materials",0,0,0,1,7,0,0.19,0
SYN10834,Indecency in media,2,2,0,0,1,0,1.0,1
SYN10835,Bringing dishonor to the name of school,1,0,1,1,2,1,0.93,1
SYN10836,"Wearing of scarves, patches, caps",0,0,0,0,6,0,0.0,0
SYN10837,"Display, possession or distribution of pornographic materials",2,0,2,0,7,1,0.32,0
SYN10838,Unauthorized use of information,3,1,2,1,4,1,1.0,1
SYN10839,"Smoking, vaping or possession of cigarettes, drinks, etc.",0,0,0,0,5,1,0.0,0
SYN10840,Students/fellow students - Verbally/Written,0,0,0,1,4,1,0.3,0
SYN10841,Conviction for a criminal offense by authorities,2,2,0,0,3,1,1.0,1
SYN10842,Conviction for a criminal offense by authorities,0,0,0,0,8,1,0.0,0
SYN10843,Circulating destructive language and statement that defames,1,1,0,0,2,1,0.77,1
SYN10844,"Wearing of ripped/distressed jeans, crop top, sleeveless shirt",2,0,2,2,6,0,0.8,1
SYN10845,"Forging signatures of school authorities, parents, guardians",0,0,0,0,5,1,0.0,0
SYN10846,Engaging in any form of gambling,1,1,0,0,3,1,0.57,0
SYN10847,Extortion or blackmailing or attempt,3,1,2,1,9,1,0.64,0
SYN10848,Students/fellow students - Verbally/Written,0,0,0,0,1,1,0.0,0
SYN10849,Providing/financing parties for prohibited drugs,0,0,0,0,2,1,0.0,0
SYN10850,Placing of stickers and other objects on school ID,0,0,0,1,5,0,0.25,0
SYN10851,Bringing outsiders to school for improper purpose,0,0,0,2,7,1,0.38,0
SYN10852,Wearing of accessories not part of the daily uniform,3,0,3,1,3,0,1.0,1
SYN10853,Unauthorized use of information,1,1,0,1,5,1,0.63,0
SYN10854,Shoplifting,3,0,3,1,10,1,0.49,0
SYN10855,Extortion or blackmailing or attempt,0,0,0,0,3,1,0.0,0
SYN10856,Gaining access to the school computer or computer system,0,0,0,0,6,1,0.0,0
SYN10857,Extortion or blackmailing or attempt,1,0,1,1,3,1,0.7,1
SYN10858,"Introducing false information, accessing someone else's data",0,0,0,1,5,1,0.25,0
SYN10859,Cybersecurity breach (plagiarism),1,0,1,0,3,1,0.32,0
SYN10860,Not following prescribed hair cut (trendy/punk haircut),1,0,1,0,8,0,0.14,0
SYN10861,Recruitment and/or membership in sororities and fraternities,1,0,1,0,5,1,0.22,0
SYN10862,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",0,0,0,0,2,0,0.0,0
SYN10863,Indecency in media,0,0,0,0,3,0,0.0,0
SYN10864,"Insubordination to authorities, supervisors, and personnel",1,1,0,0,3,1,0.57,0
SYN10865,"Introduction of improper, foul or indecent language online",0,0,0,1,9,1,0.15,0
SYN10866,Colored nail polish,2,2,0,0,8,0,0.51,0
SYN10867,Shoplifting,0,0,0,0,8,1,0.0,0
SYN10868,Bringing outsiders to school for improper purpose,2,1,1,0,5,1,0.6,0
SYN10869,Posing of bikini pictures or other videos/body exposure online,0,0,0,0,4,0,0.0,0
SYN10870,Verbal or physical altercation between students or personnel,1,0,1,1,7,1,0.35,0
SYN10871,Circulating destructive language and statement that defames,0,0,0,2,5,1,0.5,0
SYN10872,Not following prescribed hair cut (trendy/punk haircut),2,2,0,0,3,0,1.0,1
SYN10873,"Wearing of scarves, patches, caps",2,1,1,0,4,0,0.72,1
SYN10874,Leaving the classroom without permission during class hours,2,0,2,0,2,1,0.87,1
SYN10875,Use of foul language,0,0,0,0,2,0,0.0,0
SYN10876,Bringing outsiders to school for improper purpose,1,1,0,0,5,1,0.38,0
SYN10877,Gambling/betting in all forms,1,0,1,1,4,1,0.56,0
SYN10878,Assault fellow students,1,0,1,0,1,1,0.65,0
SYN10879,Jumping over the fence,2,0,2,0,5,1,0.43,0
SYN10880,Public display of affection in any places inside the campus,2,2,0,1,3,0,1.0,1
SYN10881,Wearing of improper and other colored PE uniforms,0,0,0,0,4,0,0.0,0
SYN10882,"Falsification of official documents, test papers, records",2,1,1,1,7,1,0.64,0
SYN10883,Lack of respect to faculty/authority,1,0,1,1,5,1,0.47,0
SYN10884,Gambling/betting in all forms,1,1,0,0,5,1,0.38,0
SYN10885,"Display, possession or distribution of pornographic materials",0,0,0,0,2,1,0.0,0
SYN10886,Membership in sororities and fraternities,1,1,0,2,5,1,0.88,1
SYN10887,"A student caught lending, borrowing, using another's ID",1,0,1,0,6,0,0.19,0
SYN10888,Inciting others to violate school regulations or norms,0,0,0,2,7,1,0.38,0
SYN10889,Posing of bikini pictures or other videos/body exposure online,1,0,1,0,2,0,0.43,0
SYN10890,"Wearing of heavy make-up or cosmetics (dark mascara, lipstick)",2,1,1,0,4,0,0.72,1
SYN10891,Bringing outsiders to school for improper purpose,1,1,0,0,5,1,0.38,0
SYN10892,Pushing of prohibited drugs,0,0,0,0,2,1,0.0,0
SYN10893,Jumping over the fence,3,2,1,0,3,1,1.0,1
SYN10894,Posing of bikini pictures or other videos/body exposure online,1,1,0,0,5,0,0.38,0
SYN10895,Conviction for a criminal offense by authorities,0,0,0,2,4,1,0.6,0
SYN10896,Indecency in media,0,0,0,1,4,0,0.3,0
SYN10897,Wilful and malicious damage of the property of any member,0,0,0,0,10,1,0.0,0
SYN10898,Wilful and malicious damage of the property of any member,1,0,1,1,4,1,0.56,0
SYN10899,"A student caught lending, borrowing, using another's ID",2,0,2,0,2,0,0.87,1
SYN10900,Use of foul language,1,1,0,0,2,0,0.77,1
SYN10901,"Littering the campus (candy wrappers, bottles, plastics, etc.)",1,0,1,0,3,0,0.32,0
SYN10902,"Possession or use of deadly weapons, explosives, projectiles",1,0,1,0,7,1,0.16,0
SYN10903,Unexcused tardiness/absence from class,1,0,1,0,6,0,0.19,0
SYN10904,Jumping over the fence,2,1,1,0,3,1,0.9,1
SYN10905,"Smoking, vaping or possession of cigarettes, drinks, etc.",1,0,1,1,6,1,0.4,0
SYN10906,"Purchase, sale or distribution of alcoholic beverages",0,0,0,1,5,1,0.25,0
SYN10907,Unauthorized use of information,3,0,3,0,4,1,0.78,1
SYN10908,Bringing dishonor to the name of school,0,0,0,1,6,1,0.21,0
SYN10909,Not following prescribed hair cut (trendy/punk haircut),1,0,1,1,8,0,0.31,0
SYN10910,"Littering the campus (candy wrappers, bottles, plastics, etc.)",0,0,0,1,5,0,0.25,0
SYN10911,Gambling/betting in all forms,2,2,0,2,5,1,1.0,1
SYN10912,Promoting or participating in immoral/indecent conduct,0,0,0,1,11,1,0.12,0
SYN10913,Pushing of prohibited drugs,0,0,0,0,3,1,0.0,0
SYN10914,Pushing of prohibited drugs,2,0,2,1,5,1,0.68,1
SYN10915,Wearing inappropriate/incomplete uniform (No valid reason),1,1,0,2,8,0,0.59,0
SYN10916,"Shouting, yelling boisterously, jeering, dropping materials",2,1,1,0,1,0,1.0,1
SYN10917,Wilful and malicious damage of the property of any member,0,0,0,0,1,1,0.0,0
SYN10918,Students/fellow students - Physically,1,1,0,0,4,1,0.46,0
SYN10919,"Wearing of ripped/distressed jeans, crop top, sleeveless shirt",0,0,0,2,4,0,0.6,0
SYN10920,"Insubordination to authorities, supervisors, and personnel",0,0,0,2,7,1,0.38,0
SYN10921,Direct assault on any member of the school community,0,0,0,0,5,1,0.0,0
SYN10922,"Grave threat on any student, personnel or administrator",3,1,2,0,6,1,0.7,1
SYN10923,Bringing outsiders to school for improper purpose,1,1,0,0,4,1,0.46,0
SYN10924,"Wearing of heavy make-up or cosmetics (dark mascara, lipstick)",0,0,0,0,1,0,0.0,0
SYN10925,Consistent violation of school rules and regulations,1,0,1,0,5,1,0.22,0
SYN10926,Bullying (Cyber or otherwise) Faculty members/personnel,1,1,0,1,2,1,1.0,1
SYN10927,Consistent violation of school rules and regulations,1,0,1,0,5,1,0.22,0
SYN10928,Wearing of school uniform/program uniform improperly,2,0,2,0,3,0,0.65,0
SYN10929,Unbecoming attitude of an image as Pitikarts such as lewd conduct,1,0,1,1,7,1,0.35,0
SYN10930,"Smoking, vaping or possession of cigarettes, drinks, etc.",2,2,0,1,5,1,1.0,1
SYN10931,Wearing inappropriate/incomplete uniform (No valid reason),1,0,1,1,4,0,0.56,0
SYN10932,Pushing of prohibited drugs,3,0,3,1,3,1,1.0,1
SYN10933,Organizing of groups for purpose of destroying school harmony,0,0,0,0,8,1,0.0,0
SYN10934,"Falsification of official documents, test papers, records",1,0,1,1,2,1,0.93,1
SYN10935,Wearing of accessories not part of the daily uniform,0,0,0,1,3,0,0.38,0
SYN10936,"Gross acts of disobedience, disrespect in words and action",0,0,0,1,2,1,0.5,0
SYN10937,"Wearing of ripped/distressed jeans, crop top, sleeveless shirt",3,0,3,0,2,0,1.0,1
SYN10938,Viewing pornographic sites on the Internet/website,0,0,0,0,4,1,0.0,0
SYN10939,Shoplifting,0,0,0,1,6,1,0.21,0
SYN10940,Shoplifting,1,1,0,0,5,1,0.38,0
SYN10941,"Gross acts of disobedience, disrespect in words and action",0,0,0,0,4,1,0.0,0
SYN10942,Engaging in premarital sex,2,0,2,0,5,1,0.43,0
SYN10943,"Wearing of scarves, patches, caps",2,0,2,0,2,0,0.87,1
SYN10944,Engaging in any form of gambling,2,0,2,2,6,1,0.8,1
SYN10945,Colored nail polish,0,0,0,0,6,0,0.0,0
SYN10946,"Introduction of improper, foul or indecent language online",3,0,3,1,5,1,0.9,1
SYN10947,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",0,0,0,2,5,0,0.5,0
SYN10948,Unbecoming attitude of an image as Pitikarts such as lewd conduct,1,1,0,0,7,1,0.29,0
SYN10949,Public display of affection in any places inside the campus,0,0,0,0,3,0,0.0,0
SYN10950,Public display of affection in any places inside the campus,1,1,0,0,5,0,0.38,0
SYN10951,Assault fellow students,2,1,1,0,3,1,0.9,1
SYN10952,Engaging in any form of gambling,1,0,1,0,4,1,0.26,0
SYN10953,Promoting or participating in immoral/indecent conduct,2,0,2,0,7,1,0.32,0
SYN10954,Recruitment and/or membership in sororities and fraternities,1,0,1,0,6,1,0.19,0
SYN10955,Preventing normal operation (e.g. changing system configuration),5,2,3,1,5,1,1.0,1
SYN10956,Engaging in trouble outside the campus endangering others,3,0,3,0,6,1,0.56,0
SYN10957,Using another person's identity,0,0,0,0,3,1,0.0,0
SYN10958,Providing/financing parties for prohibited drugs,1,0,1,1,3,1,0.7,1
SYN10959,Gambling/betting in all forms,2,1,1,0,5,1,0.6,0
SYN10960,Placing of stickers and other objects on school ID,0,0,0,0,4,0,0.0,0
SYN10961,"Wearing of plunging necklines, backless, spaghetti straps",0,0,0,1,4,1,0.3,0
SYN10962,Gaining access to the school computer or computer system,3,1,2,2,8,1,0.88,1
SYN10963,Lending/borrowing school ID as pass/for gate access,1,1,0,1,6,1,0.54,0
SYN10964,"Shouting, yelling boisterously, jeering, dropping materials",1,0,1,0,2,0,0.43,0
SYN10965,Public display of affection in any places inside the campus,2,1,1,1,5,0,0.85,1
SYN10966,Gaining access to the school computer or computer system,0,0,0,0,2,1,0.0,0
SYN10967,Colored dyed color/hair/beard,2,0,2,0,3,0,0.65,0
SYN10968,Gaining access to the school computer or computer system,0,0,0,1,3,1,0.38,0
SYN10969,Leaving the classroom without permission during class hours,1,1,0,0,7,1,0.29,0
SYN10970,Jumping over the fence,1,0,1,0,6,1,0.19,0
SYN10971,"Shouting, yelling boisterously, jeering, dropping materials",1,0,1,0,2,0,0.43,0
SYN10972,Conviction for a criminal offense by authorities,1,0,1,0,4,1,0.26,0
SYN10973,Forgery,1,1,0,1,3,1,0.95,1
SYN10974,Gaining access to the school computer or computer system,1,0,1,0,4,1,0.26,0
SYN10975,Engaging in any form of gambling,0,0,0,1,6,1,0.21,0
SYN10976,"Cheating in examinations, projects, case reports and other work",0,0,0,0,5,1,0.0,0
SYN10977,Recruitment and/or membership in sororities and fraternities,0,0,0,0,3,1,0.0,0
SYN10978,Posing of bikini pictures or other videos/body exposure online,2,0,2,0,3,0,0.65,0
SYN10979,Posing of bikini pictures or other videos/body exposure online,0,0,0,2,8,0,0.33,0
SYN10980,Recruitment and/or membership in sororities and fraternities,1,1,0,1,5,1,0.63,0
SYN10981,Consistent violation of school rules and regulations,3,2,1,0,4,1,1.0,1
SYN10982,Consistent violation of school rules and regulations,0,0,0,0,4,1,0.0,0
SYN10983,Jumping over the fence,0,0,0,0,6,1,0.0,0
SYN10984,Organizing of groups for purpose of destroying school harmony,1,0,1,0,4,1,0.26,0
SYN10985,Lack of respect to faculty/authority,1,0,1,1,6,1,0.4,0
SYN10986,Unauthorized enrichment or stealing whether attempted or not,1,1,0,1,8,1,0.42,0
SYN10987,"Wearing of heavy make-up or cosmetics (dark mascara, lipstick)",0,0,0,1,5,0,0.25,0
SYN10988,"Falsification of official documents, test papers, records",2,0,2,0,5,1,0.43,0
SYN10989,Engaging in any form of gambling,0,0,0,1,4,1,0.3,0
SYN10990,Students/fellow students - Physically,0,0,0,1,7,1,0.19,0
SYN10991,"Wearing of plunging necklines, backless, spaghetti straps",0,0,0,0,5,1,0.0,0
SYN10992,Placing of stickers and other objects on school ID,2,2,0,1,5,0,1.0,1
SYN10993,Inciting others to violate school regulations or norms,0,0,0,2,8,1,0.33,0
SYN10994,Extortion or blackmailing or attempt,0,0,0,1,5,1,0.25,0
SYN10995,Inciting others to violate school regulations or norms,0,0,0,0,3,1,0.0,0
SYN10996,Wilful failure to comply with promises or notices,1,1,0,0,2,1,0.77,1
SYN10997,Gaining access to the school computer or computer system,0,0,0,0,4,1,0.0,0
SYN10998,Unauthorized use of information,1,1,0,0,3,1,0.57,0
SYN10999,Posing of bikini pictures or other videos/body exposure online,0,0,0,2,4,0,0.6,0
SYN11000,Conviction for a criminal offense by authorities,2,1,1,0,8,1,0.4,0
SYN11001,Lending/borrowing school ID as pass/for gate access,3,1,2,1,11,1,0.53,0
SYN11002,Wilful failure to comply with promises or notices,3,1,2,0,1,1,1.0,1
SYN11003,Posing of bikini pictures or other videos/body exposure online,0,0,0,1,6,0,0.21,0
SYN11004,"Damage, destruction of network, computer or information system",0,0,0,0,3,1,0.0,0
SYN11005,Assault fellow students,2,0,2,1,5,1,0.68,1
SYN11006,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",0,0,0,0,4,0,0.0,0
SYN11007,Bringing outsiders to school during school functions,0,0,0,1,6,1,0.21,0
SYN11008,Public display of affection in any places inside the campus,0,0,0,0,5,0,0.0,0
SYN11009,Students/fellow students - Verbally/Written,1,1,0,0,5,1,0.38,0
SYN11010,Engaging in trouble outside the campus endangering others,0,0,0,0,4,1,0.0,0
SYN11011,Conviction for a criminal offense by authorities,4,1,3,1,6,1,1.0,1
SYN11012,Engaging in trouble outside the campus endangering others,3,0,3,0,11,1,0.32,0
SYN11013,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",1,1,0,0,4,0,0.46,0
SYN11014,Membership in sororities and fraternities,1,1,0,0,5,1,0.38,0
SYN11015,Lending/borrowing school ID as pass/for gate access,1,1,0,0,4,1,0.46,0
SYN11016,Real acts of threat (major/minor) that constitute danger,0,0,0,0,1,1,0.0,0
SYN11017,"Falsification of official documents, test papers, records",1,1,0,0,3,1,0.57,0
SYN11018,Organizing of groups for purpose of destroying school harmony,0,0,0,1,5,1,0.25,0
SYN11019,Conviction for a criminal offense by authorities,0,0,0,0,5,1,0.0,0
SYN11020,Students/fellow students - Verbally/Written,1,0,1,0,5,1,0.22,0
SYN11021,Membership in sororities and fraternities,0,0,0,0,4,1,0.0,0
SYN11022,Providing/financing parties for prohibited drugs,0,0,0,0,5,1,0.0,0
SYN11023,Promoting or participating in immoral/indecent conduct,0,0,0,0,5,1,0.0,0
SYN11024,"Stealing property of the school, students, school personnel",0,0,0,0,6,1,0.0,0
SYN11025,Colored dyed color/hair/beard,1,0,1,1,5,0,0.47,0
SYN11026,"Wearing of ripped/distressed jeans, crop top, sleeveless shirt",3,2,1,0,1,0,1.0,1
SYN11027,Organizing of groups for purpose of destroying school harmony,1,0,1,0,7,1,0.16,0
SYN11028,Lack of respect to faculty/authority,2,1,1,0,4,1,0.72,1
SYN11029,Wearing and using of electronic headset and/or audio devices,0,0,0,0,4,0,0.0,0
SYN11030,Preventing normal operation (e.g. changing system configuration),1,0,1,0,4,1,0.26,0
SYN11031,"Vandalism, destruction of school properties",2,0,2,0,2,1,0.87,1
SYN11032,Use of foul language,1,1,0,2,11,0,0.44,0
SYN11033,Bringing dishonor to the name of school,0,0,0,0,3,1,0.0,0
SYN11034,Forgery,1,0,1,0,5,1,0.22,0
SYN11035,"Cheating in examinations, projects, case reports and other work",4,1,3,0,3,1,1.0,1
SYN11036,"Littering the campus (candy wrappers, bottles, plastics, etc.)",2,1,1,1,4,0,1.0,1
SYN11037,"Introduction of improper, foul or indecent language online",0,0,0,1,3,1,0.38,0
SYN11038,Circulating destructive language and statement that defames,3,0,3,0,5,1,0.65,0
SYN11039,Shoplifting,1,1,0,1,8,1,0.42,0
SYN11040,Leaving the classroom without permission during class hours,1,1,0,1,6,1,0.54,0
SYN11041,Colored dyed color/hair/beard,1,1,0,0,7,0,0.29,0
SYN11042,Circulating destructive language and statement that defames,1,0,1,0,5,1,0.22,0
SYN11043,"Engaging outside marriage, obscene and immoral conduct",0,0,0,0,3,1,0.0,0
SYN11044,Forgery,1,1,0,0,1,1,1.0,1
SYN11045,"Vandalism, destruction of school properties",3,1,2,0,1,1,1.0,1
SYN11046,Inciting others to violate school regulations or norms,3,1,2,0,5,1,0.82,1
SYN11047,"Purchase, sale or distribution of alcoholic beverages",1,0,1,0,6,1,0.19,0
SYN11048,"Cheating in examinations, projects, case reports and other work",0,0,0,1,9,1,0.15,0
SYN11049,Wearing of improper and other colored PE uniforms,0,0,0,0,6,0,0.0,0
SYN11050,"Insubordination to authorities, supervisors, and personnel",0,0,0,0,3,1,0.0,0
SYN11051,"Stealing property of the school, students, school personnel",0,0,0,2,4,1,0.6,0
SYN11052,"Possession or use of deadly weapons, explosives, projectiles",1,1,0,0,5,1,0.38,0
SYN11053,Shoplifting,0,0,0,0,1,1,0.0,0
SYN11054,"Gross acts of disobedience, disrespect in words and action",1,0,1,0,4,1,0.26,0
SYN11055,Wearing and using of electronic headset and/or audio devices,0,0,0,0,5,0,0.0,0
SYN11056,"Shouting, yelling boisterously, jeering, dropping materials",2,2,0,0,2,0,1.0,1
SYN11057,Extortion or blackmailing or attempt,0,0,0,1,3,1,0.38,0
SYN11058,Unauthorized enrichment or stealing whether attempted or not,1,0,1,0,5,1,0.22,0
SYN11059,"Grave threat on any student, personnel or administrator",0,0,0,0,4,1,0.0,0
SYN11060,Colored nail polish,0,0,0,1,3,0,0.38,0
SYN11061,Lack of respect to faculty/authority,0,0,0,0,3,1,0.0,0
SYN11062,"Wearing of scarves, patches, caps",2,1,1,1,4,0,1.0,1
SYN11063,"Wearing of plunging necklines, backless, spaghetti straps",0,0,0,0,3,1,0.0,0
SYN11064,"Altering information (e.g., changing the password or credentials)",0,0,0,1,3,1,0.38,0
SYN11065,Jumping over the fence,0,0,0,0,1,1,0.0,0
SYN11066,Circulating destructive language and statement that defames,1,0,1,2,9,1,0.43,0
