student_id,most_repeated_violation,frequency,repeated_major_count,repeated_minor_count,ongoing_incident_count,total_incidents,is_major,avg_severity,will_reoffend_same_violation,no_violation_count,behavior_ratio,next_repeated_violation
S12181,Assault fellow students,6,3,0,0,7,1,0.419,1,0,0.071,Lending/borrowing School Id As Pass/for Gate Access
S12182,Organizing of groups for purpose of destroying school properties,1,1,0,0,1,1,0.303,0,2,1.0,Posing Of Bikini Pictures Or Other Videos/body Exposure Pictures Or Indecent Body Pictures
S12183,"A student caught lending, borrowing, using another person’s ID/SSP",7,0,2,1,8,0,0.215,1,0,0.062,Shoplifting
S12184,Viewing pornographic sites on the Internet/websites in the Computer Laboratory,7,0,0,1,8,1,0.306,1,0,0.062,Colored Nail Polish
S12185,"Wearing of ripped/distressed jeans, crop top, sleeveless, backless, off-shoulder, see-through blouses, spaghetti strap, tube top, body cone, mini skirt, open toe shoes",2,0,0,1,4,0,0.242,0,3,0.571,"Display, Possession Or Distribution Of Pornographic Materials, Downloading And Uploading Of Pornographic Pictures"
S12186,"Possession or use of deadly weapons, explosives, prohibited drugs",3,2,0,1,6,1,0.556,1,0,0.1,Circulating Destructive Language And Statement That Is Against The School Through Any Platform
S12187,Verbal or physical altercation between students or group of students,8,2,0,0,8,1,0.562,1,0,0.059,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
S12188,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",8,0,0,2,11,1,0.363,1,0,0.05,"Cheating In Examinations, Projects, Case Reports And Research Papers Of Others"
S12189,Placing of stickers and other objects on school ID,3,0,4,1,4,0,0.401,0,6,0.875,Unexcused Tardiness/absence From Class
S12190,Engaging in trouble outside the campus endangering the name of school,1,2,2,1,2,1,0.656,0,2,0.75,Assault Fellow Students
S12191,Organizing of groups for purpose of destroying school properties,8,2,1,2,11,1,0.492,1,0,0.05,"Introducing False Information, Accessing Someone Else’s Account And Sending Offensive Email, Etc."
S12192,Extortion or blackmailing or attempt,0,1,0,0,1,1,0.0,0,4,2.5,Pushing Of Prohibited Drugs
S12193,Gaining access to the school computer or computer network,0,0,0,1,3,1,0.128,1,2,0.75,"A Student Caught Lending, Borrowing, Using Another Person’s Id/ssp"
S12194,Engaging in any form of gambling,6,3,1,0,6,1,0.519,0,2,0.231,Wilful Failure To Comply With Promises Or Notices Issued For Purposes Of Investigation In Connection With Conducted Trial Of Offense
S12195,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",3,1,0,0,3,1,0.392,1,2,0.429,"Wearing Of Ripped/distressed Jeans, Crop Top, Sleeveless, Backless, Off-shoulder, See-through Blouses, Spaghetti Strap, Tube Top, Body Cone, Mini Skirt, Open Toe Shoes"
S12196,Students/fellow students - Physically,6,4,2,0,7,1,0.649,0,0,0.071,Leaving The Classroom Without Permission During Class Hour And School Activity
S12197,Assault fellow students,7,2,2,0,9,1,0.567,0,2,0.176,"Direct Assault On The Person Or Any Member Of The Administration, Faculty, Staff, And/or Any Person Vested With Authority"
S12198,Providing/financing parties for prohibited drugs,3,2,0,1,6,1,0.585,1,6,0.7,Circulating Destructive Language And Statement That Is Against The School Through Any Platform
S12199,Bringing outsiders to school for improper purpose,1,0,0,0,2,1,0.24,0,5,1.5,Gambling/betting In All Forms
S12200,Unauthorized use of information,6,3,1,1,7,1,0.686,1,0,0.071,Placing Of Stickers And Other Objects On School Id
S12201,Conviction for a criminal offense by the administrator's judgment,3,1,2,0,3,1,0.251,0,1,0.286,Engaging In Any Form Of Gambling
S12202,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",3,0,1,0,4,1,0.383,1,0,0.125,"Unauthorized Enrichment Or Stealing Whether Attempted, Frustrated, Or Consummated"
S12203,Students/fellow students - Verbally/Written,3,2,2,2,7,1,0.367,1,0,0.091,Viewing Pornographic Sites On The Internet/websites In The Computer Laboratory
S12204,Providing/financing parties for prohibited drugs,3,1,1,0,3,1,0.384,1,2,0.429,"Unauthorized Enrichment Or Stealing Whether Attempted, Frustrated, Or Consummated"
S12205,Engaging in trouble outside the campus endangering the name of school,0,0,1,0,1,1,0.06,0,1,1.0,Using Another Person's Identity
S12206,Recruitment and/or membership in sororities and fraternities,1,1,0,1,3,1,0.417,0,1,0.4,"Cheating In Examinations, Projects, Case Reports And Research Papers Of Others"
S12207,Promoting or participating in immoral/indecent conduct on or off campus,4,4,1,0,6,1,0.578,0,1,0.182,Posing Of Bikini Pictures Or Other Videos/body Exposure Pictures Or Indecent Body Pictures
S12208,Inciting others to violate school regulations or not to attend classes,3,1,2,2,7,1,0.494,1,1,0.182,Jumping Over The Fence
S12209,Consistent violation of school rules and regulations,2,3,0,0,3,1,0.392,0,5,1.0,Colored Nail Polish
S12210,"Vandalism, destruction of school properties",2,3,1,0,2,1,0.462,1,7,1.6,Viewing Pornographic Sites On The Internet/websites In The Computer Laboratory
S12211,"A student caught lending, borrowing, using another person’s ID/SSP",4,1,0,0,5,0,0.131,0,4,0.5,Recruitment And/or Membership In Sororities And Fraternities
S12212,"Wearing of plunging necklines, backless, spaghetti straps, indecent attire",4,1,0,1,6,1,0.253,1,2,0.273,Verbal Or Physical Altercation Between Students Or Group Of Students
S12213,"Falsification of official documents, test papers, clearances and confidential",5,0,0,0,6,1,0.343,1,0,0.083,"Smoking, Vaping Or Possession Of Cigarettes, Drinking Hard Drinks Or Liquor In And Outside The School Campus"
S12214,"Grave threat on any student, personnel or administrator",4,4,1,0,4,1,0.359,1,0,0.111,Engaging In Trouble Outside The Campus Endangering The Name Of School
S12215,Lack of respect to faculty/authority,3,0,0,0,3,1,0.286,1,0,0.143,Assault Fellow Students
S12216,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,2,3,0,0,2,1,0.416,1,0,0.2,Preventing Normal Operation (e.g. Changing The Configuration Or Bios Setup Of Computers)
S12217,Unauthorized use of information,4,2,0,0,6,1,0.662,0,2,0.273,Engaging In Premarital Sex
S12218,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,2,2,0,1,4,1,0.54,0,0,0.143,Bringing Outsiders To School For Improper Purpose
S12219,"Grave threat on any student, personnel or administrator",1,1,1,2,5,1,0.408,0,3,0.571,Gaining Access To The School Computer Or Computer Network
S12220,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,4,2,0,2,6,1,0.504,1,0,0.091,"Wearing Of Heavy Make-up Or Cosmetics (dark Mascara, Eyeliner, Lipsticks, Eye Shadows, Facial Make-up)"
S12221,Lending/borrowing school ID as pass/for gate access,4,4,1,0,6,1,0.402,1,0,0.091,Wilful Failure To Comply With Promises Or Notices Issued For Purposes Of Investigation In Connection With Conducted Trial Of Offense
S12222,Colored dyed color/hair/beard,1,1,4,0,3,0,0.304,1,0,0.2,"Shouting, Yelling Boisterously, Jeering, Dropping Insults And Other Noises During Class Sessions, Corridors, Guidance And Public Places"
S12223,Shoplifting,0,3,1,1,1,1,0.311,0,4,2.5,"Wearing Of Scarves, Patches, Caps"
S12224,Gambling/betting in all forms,2,1,1,0,4,1,0.491,0,5,0.857,"Gross Acts Of Disobedience, Disrespect In Words And In Deeds Which Tend To Put The School Or Any Member Of The Administration, Faculty, Staff And Maintenance Or Students In Ridicule Or Contempt"
S12225,Gambling/betting in all forms,5,0,0,1,6,1,0.436,1,0,0.083,"Unauthorized Enrichment Or Stealing Whether Attempted, Frustrated, Or Consummated"
S12226,Lack of respect to faculty/authority,7,4,0,0,8,1,0.687,1,0,0.062,"Display, Possession Or Distribution Of Pornographic Materials, Downloading And Uploading Of Pornographic Pictures"
S12227,"Cheating in examinations, projects, case reports and research papers of others",3,3,1,0,4,1,0.389,0,6,0.875,"Damage, Destruction Of Network, Computer Or Information (e.g., Deleting Someone Else's File)"
S12228,Bringing outsiders to school for improper purpose,4,0,0,0,5,1,0.186,0,0,0.1,Inciting Others To Violate School Regulations Or Not To Attend Classes
S12229,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",7,2,0,0,9,1,0.28,1,0,0.059,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
S12230,Colored dyed color/hair/beard,4,0,1,0,4,0,0.09,1,1,0.222,Wilful Failure To Comply With Promises Or Notices Issued For Purposes Of Investigation In Connection With Conducted Trial Of Offense
S12231,"Engaging outside marriage, obscene and immoral conduct in and off campus",4,2,2,1,7,1,0.495,1,0,0.083,Public Display Of Affection In Any Places Inside The Campus Or In Social Media
S12232,Gaining access to the school computer or computer network,0,3,0,0,2,1,0.306,1,5,2.0,Wearing Of Accessories Not Part Of The Daily Uniform (e.g. Multiple Pairs Of Earrings For Females)
S12233,Gambling/betting in all forms,4,3,1,1,7,1,0.62,0,4,0.417,Inciting Others To Violate School Regulations Or Not To Attend Classes
S12234,Wearing of improper and other colored PE uniforms,4,0,1,1,6,0,0.203,1,5,0.545,Public Display Of Affection In Any Places Inside The Campus Or In Social Media
S12235,Real acts of threat (major/minor) that constitute incompatibility,3,2,0,1,5,1,0.243,0,3,0.444,"Falsification Of Official Documents, Test Papers, Clearances And Confidential"
S12236,Assault fellow students,5,2,1,0,7,1,0.384,0,0,0.077,Using Another Person's Identity
S12237,Leaving the classroom without permission during class hour and school activity,2,2,2,0,4,1,0.293,0,6,1.0,Bullying (cyber Or Otherwise) Faculty Members/personnel
S12238,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",4,3,2,0,6,1,0.468,0,1,0.182,Jumping Over The Fence
S12239,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",1,4,1,1,4,1,0.494,0,1,0.333,"Purchase, Sale Or Distribution Of Alcoholic Beverages Or Cigarettes"
S12240,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",6,0,1,2,10,1,0.524,1,0,0.059,Wilful And Malicious Damage Of The Property Of Any Member Of School Community
S12241,Indecency in media,2,1,4,1,3,0,0.492,0,0,0.167,"Cheating In Examinations, Projects, Case Reports And Research Papers Of Others"
S12242,Assault fellow students,7,3,0,1,8,1,0.529,1,0,0.062,"A Student Caught Lending, Borrowing, Using Another Person’s Id/ssp"
S12243,"A student caught lending, borrowing, using another person’s ID/SSP",7,0,2,1,9,0,0.425,1,0,0.059,Recruitment And/or Membership In Sororities And Fraternities
S12244,Engaging in any form of gambling,7,1,0,0,8,1,0.317,1,0,0.062,Bringing Outsiders To School During School Function/activity
S12245,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,4,0,4,1,6,0,0.323,1,0,0.091,Posting Below Or Circulating Destructive Language Or Signs In The Internet Or Through Multimedia
S12246,"Engaging outside marriage, obscene and immoral conduct in and off campus",5,3,2,0,5,1,0.479,1,2,0.273,Wearing Of Accessories Not Part Of The Daily Uniform (e.g. Multiple Pairs Of Earrings For Females)
S12247,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),2,0,0,1,4,0,0.186,1,4,0.714,"Direct Assault On The Person Or Any Member Of The Administration, Faculty, Staff, And/or Any Person Vested With Authority"
S12248,Extortion or blackmailing or attempt,1,1,0,1,4,1,0.096,0,4,0.833,"Stealing Property Of The School, Students, School Personnel, And Fellow Students"
S12249,"Vandalism, destruction of school properties",0,3,0,2,3,1,0.448,0,2,0.75,"Display, Possession Or Distribution Of Pornographic Materials, Downloading And Uploading Of Pornographic Pictures"
S12250,"Cheating in examinations, projects, case reports and research papers of others",6,3,0,0,8,1,0.409,0,0,0.067,"Wearing Of Plunging Necklines, Backless, Spaghetti Straps, Indecent Attire"
S12251,"Falsification of official documents, test papers, clearances and confidential",0,0,0,2,2,1,0.268,0,9,3.333,Unauthorized Use Of Information
S12252,"A student caught lending, borrowing, using another person’s ID/SSP",4,1,1,0,4,0,0.283,1,0,0.111,Leaving The Classroom Without Permission During Class Hour And School Activity
S12253,Leaving the classroom without permission during class hour and school activity,1,1,0,0,2,1,0.364,1,7,2.0,Bullying (cyber Or Otherwise) Faculty Members/personnel
S12254,"Littering the campus (candy wrappers, bottles, plastic materials)",0,0,0,0,2,0,0.105,0,0,0.333,Bringing Outsiders To School During School Function/activity
S12255,Verbal or physical altercation between students or group of students,4,0,2,0,4,1,0.355,0,2,0.333,"Smoking, Vaping Or Possession Of Cigarettes, Drinking Hard Drinks Or Liquor In And Outside The School Campus"
S12256,Public display of affection in any places inside the campus or in social media,3,0,2,1,5,0,0.338,1,2,0.333,Colored Nail Polish
S12257,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",8,1,0,0,8,1,0.151,1,0,0.059,Inciting Others To Violate School Regulations Or Not To Attend Classes
S12258,"Engaging outside marriage, obscene and immoral conduct in and off campus",6,0,0,1,9,1,0.298,1,3,0.25,Viewing Pornographic Sites On The Internet/websites In The Computer Laboratory
S12259,Cybersecurity breach (plagiarism),0,3,0,0,1,1,0.447,0,4,2.5,Lending/borrowing School Id As Pass/for Gate Access
S12260,Consistent violation of school rules and regulations,2,1,1,2,5,1,0.478,1,0,0.125,Verbal Or Physical Altercation Between Students Or Group Of Students
S12261,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",6,0,0,0,7,0,0.214,0,0,0.071,Lack Of Respect To Faculty/authority
S12262,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",5,2,1,0,5,1,0.421,0,0,0.091,Posing Of Bikini Pictures Or Other Videos/body Exposure Pictures Or Indecent Body Pictures
S12263,Students/fellow students - Verbally/Written,4,0,0,0,4,1,0.363,1,0,0.111,Shoplifting
S12264,"Forging signatures of school authorities, parents, guardians or students",2,2,2,1,5,1,0.562,1,0,0.125,"Forging Signatures Of School Authorities, Parents, Guardians Or Students"
S12265,Cybersecurity breach (plagiarism),4,3,0,2,7,1,0.353,1,0,0.083,"Direct Assault On The Person Or Any Member Of The Administration, Faculty, Staff, And/or Any Person Vested With Authority"
S12266,Use of foul language,5,0,1,2,8,0,0.29,1,1,0.143,Cybersecurity Breach (plagiarism)
S12267,"Forging signatures of school authorities, parents, guardians or students",3,0,2,2,5,1,0.385,0,4,0.556,"Display, Possession Or Distribution Of Pornographic Materials, Downloading And Uploading Of Pornographic Pictures"
S12268,Conviction for a criminal offense by the administrator's judgment,3,1,0,2,5,1,0.254,1,6,0.778,"Grave Threat On Any Student, Personnel Or Administrator"
S12269,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",1,0,0,0,1,1,0.324,0,3,1.333,"Shouting, Yelling Boisterously, Jeering, Dropping Insults And Other Noises During Class Sessions, Corridors, Guidance And Public Places"
S12270,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",3,2,0,1,5,1,0.441,0,0,0.111,"Wearing Of Scarves, Patches, Caps"
S12271,"Wearing of scarves, patches, caps",3,1,2,1,4,0,0.235,0,6,0.875,Indecency In Media
S12272,Jumping over the fence,3,1,1,0,4,1,0.487,0,0,0.125,Membership In Sororities And Fraternities
S12273,"Wearing of scarves, patches, caps",1,0,3,0,3,0,0.267,0,5,1.2,Lending/borrowing School Id As Pass/for Gate Access
S12274,"Introduction of improper, foul or indecent language or gesture",3,4,0,0,4,1,0.608,1,0,0.125,"Not Attending School Function/activities (mass/novena, Program/forum, Seminar/symposium, Ge/sg, Alc)"
S12275,Promoting or participating in immoral/indecent conduct on or off campus,0,4,0,1,2,1,0.451,0,8,3.0,Pushing Of Prohibited Drugs
S12276,"Engaging outside marriage, obscene and immoral conduct in and off campus",0,0,0,0,1,1,0.204,0,2,1.5,Pushing Of Prohibited Drugs
S12277,Placing of stickers and other objects on school ID,4,1,3,0,6,0,0.415,0,0,0.091,"Gross Acts Of Disobedience, Disrespect In Words And In Deeds Which Tend To Put The School Or Any Member Of The Administration, Faculty, Staff And Maintenance Or Students In Ridicule Or Contempt"
S12278,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",5,3,0,0,7,1,0.41,0,0,0.077,Engaging In Any Form Of Gambling
S12279,Bringing outsiders to school for improper purpose,5,2,0,0,7,1,0.359,0,0,0.077,"Not Following Prescribed Hair Cut (trendy/punk Haircut, Long Hair And Bearded, Mohawk, Top Knot, Skinhead)"
S12280,Wearing of improper and other colored PE uniforms,5,0,0,0,7,0,0.251,1,0,0.077,Bringing Dishonor To The Name Of School
S12281,"Engaging outside marriage, obscene and immoral conduct in and off campus",4,4,0,0,5,1,0.485,1,4,0.5,Viewing Pornographic Sites On The Internet/websites In The Computer Laboratory
S12282,Cybersecurity breach (plagiarism),0,2,1,2,3,1,0.478,1,9,2.5,Wilful And Malicious Damage Of The Property Of Any Member Of School Community
S12283,Extortion or blackmailing or attempt,0,1,0,0,1,1,0.0,0,7,4.0,"Shouting, Yelling Boisterously, Jeering, Dropping Insults And Other Noises During Class Sessions, Corridors, Guidance And Public Places"
S12284,Wilful and malicious damage of the property of any member of school community,0,0,2,0,1,1,0.231,1,5,3.0,Promoting Or Participating In Immoral/indecent Conduct On Or Off Campus
S12285,Organizing of groups for purpose of destroying school properties,7,1,0,1,9,1,0.412,1,0,0.059,"Direct Assault On The Person Or Any Member Of The Administration, Faculty, Staff, And/or Any Person Vested With Authority"
S12286,Recruitment and/or membership in sororities and fraternities,4,0,0,1,5,1,0.204,0,4,0.5,Pushing Of Prohibited Drugs
S12287,Wilful and malicious damage of the property of any member of school community,6,3,2,0,8,1,0.513,1,0,0.067,"Cheating In Examinations, Projects, Case Reports And Research Papers Of Others"
S12288,"Wearing of plunging necklines, backless, spaghetti straps, indecent attire",5,4,0,2,8,1,0.478,1,0,0.071,"Damage, Destruction Of Network, Computer Or Information (e.g., Deleting Someone Else's File)"
S12289,Wearing of improper and other colored PE uniforms,4,1,4,0,5,0,0.364,0,0,0.1,Lending/borrowing School Id As Pass/for Gate Access
S12290,Colored dyed color/hair/beard,0,1,2,0,2,0,0.181,1,2,1.0,Bringing Dishonor To The Name Of School
S12291,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",0,0,4,0,2,0,0.361,0,5,2.0,Engaging In Trouble Outside The Campus Endangering The Name Of School
S12292,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",0,1,0,2,4,1,0.386,0,2,0.6,"Grave Threat On Any Student, Personnel Or Administrator"
S12293,Consistent violation of school rules and regulations,3,1,0,0,3,1,0.365,0,1,0.286,Membership In Sororities And Fraternities
S12294,Unauthorized use of information,5,1,2,1,7,1,0.22,1,0,0.077,Verbal Or Physical Altercation Between Students Or Group Of Students
S12295,"Littering the campus (candy wrappers, bottles, plastic materials)",6,0,2,1,9,0,0.372,1,0,0.062,Indecency In Media
S12296,Membership in sororities and fraternities,5,0,0,0,7,1,0.441,1,2,0.231,Promoting Or Participating In Immoral/indecent Conduct On Or Off Campus
S12297,"Vandalism, destruction of school properties",5,4,0,1,8,1,0.471,1,0,0.071,Use Of Foul Language
S12298,"A student caught lending, borrowing, using another person’s ID/SSP",5,1,4,0,6,0,0.443,1,3,0.333,"Forging Signatures Of School Authorities, Parents, Guardians Or Students"
S12299,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,5,1,3,0,5,0,0.508,0,0,0.091,Colored Nail Polish
S12300,"Stealing property of the school, students, school personnel, and fellow students",2,4,1,0,2,1,0.398,1,5,1.2,"Wearing Of Heavy Make-up Or Cosmetics (dark Mascara, Eyeliner, Lipsticks, Eye Shadows, Facial Make-up)"
S12301,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",6,0,0,0,7,1,0.266,1,0,0.071,Lending/borrowing School Id As Pass/for Gate Access
S12302,Unauthorized use of information,5,3,2,1,7,1,0.716,1,2,0.231,"Cheating In Examinations, Projects, Case Reports And Research Papers Of Others"
S12303,"Wearing of scarves, patches, caps",8,1,0,0,8,0,0.205,1,0,0.059,Unexcused Tardiness/absence From Class
S12304,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",1,0,2,0,2,0,0.163,0,2,0.75,Promoting Or Participating In Immoral/indecent Conduct On Or Off Campus
S12305,"Grave threat on any student, personnel or administrator",6,0,0,2,10,1,0.309,1,3,0.235,Lack Of Respect To Faculty/authority
S12306,"Engaging outside marriage, obscene and immoral conduct in and off campus",6,2,0,0,8,1,0.319,0,0,0.067,Wearing Of Improper And Other Colored Pe Uniforms
S12307,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,6,1,0,1,8,1,0.376,1,3,0.267,Posting Below Or Circulating Destructive Language Or Signs In The Internet Or Through Multimedia
S12308,"Stealing property of the school, students, school personnel, and fellow students",0,0,1,1,3,1,0.146,0,1,0.5,"Introducing False Information, Accessing Someone Else’s Account And Sending Offensive Email, Etc."
S12309,Recruitment and/or membership in sororities and fraternities,5,0,0,1,7,1,0.407,1,0,0.077,"Direct Assault On The Person Or Any Member Of The Administration, Faculty, Staff, And/or Any Person Vested With Authority"
S12310,"Possession or use of deadly weapons, explosives, prohibited drugs",4,4,2,0,5,1,0.644,0,0,0.1,Use Of Foul Language
S12311,Real acts of threat (major/minor) that constitute incompatibility,4,0,1,0,5,1,0.236,1,0,0.1,Engaging In Any Form Of Gambling
S12312,Verbal or physical altercation between students or group of students,2,0,0,1,5,1,0.385,0,0,0.125,Wearing Of Improper And Other Colored Pe Uniforms
S12313,Public display of affection in any places inside the campus or in social media,1,1,1,0,3,0,0.211,0,0,0.2,Gaining Access To The School Computer Or Computer Network
S12314,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",0,1,0,0,2,1,0.302,0,0,0.333,Engaging In Trouble Outside The Campus Endangering The Name Of School
S12315,Engaging in premarital sex,0,2,0,1,1,1,0.254,0,7,4.0,Unexcused Tardiness/absence From Class
S12316,"Forging signatures of school authorities, parents, guardians or students",4,2,1,0,5,1,0.436,1,4,0.5,"Engaging Outside Marriage, Obscene And Immoral Conduct In And Off Campus"
S12317,Verbal or physical altercation between students or group of students,5,1,0,0,6,1,0.283,0,1,0.167,Circulating Destructive Language And Statement That Is Against The School Through Any Platform
S12318,"Wearing of scarves, patches, caps",2,0,2,0,2,0,0.094,0,3,0.8,Viewing Pornographic Sites On The Internet/websites In The Computer Laboratory
S12319,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,1,1,0,0,3,0,0.053,0,1,0.4,Posting Below Or Circulating Destructive Language Or Signs In The Internet Or Through Multimedia
S12320,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",4,0,0,0,6,0,0.091,1,0,0.091,"Wearing Of Ripped/distressed Jeans, Crop Top, Sleeveless, Backless, Off-shoulder, See-through Blouses, Spaghetti Strap, Tube Top, Body Cone, Mini Skirt, Open Toe Shoes"
S12321,Forgery,5,3,0,2,8,1,0.504,0,0,0.071,"Direct Assault On The Person Or Any Member Of The Administration, Faculty, Staff, And/or Any Person Vested With Authority"
S12322,Shoplifting,3,2,1,0,4,1,0.431,1,0,0.125,Membership In Sororities And Fraternities
S12323,Wilful and malicious damage of the property of any member of school community,2,3,0,0,3,1,0.463,0,0,0.167,Consistent Violation Of School Rules And Regulations
S12324,"Wearing of plunging necklines, backless, spaghetti straps, indecent attire",0,0,0,2,3,1,0.072,0,3,1.0,Gaining Access To The School Computer Or Computer Network
S12325,Colored nail polish,3,0,1,0,4,0,0.131,0,0,0.125,Recruitment And/or Membership In Sororities And Fraternities
S12326,Shoplifting,6,2,2,0,8,1,0.563,1,0,0.067,Real Acts Of Threat (major/minor) That Constitute Incompatibility
S12327,Recruitment and/or membership in sororities and fraternities,2,2,1,2,4,1,0.486,0,4,0.714,"Vandalism, Destruction Of School Properties"
S12328,"Cheating in examinations, projects, case reports and research papers of others",2,1,1,0,4,1,0.328,1,0,0.143,Gambling/betting In All Forms
S12329,Promoting or participating in immoral/indecent conduct on or off campus,2,2,0,1,4,1,0.242,0,0,0.143,"Littering The Campus (candy Wrappers, Bottles, Plastic Materials)"
S12330,Extortion or blackmailing or attempt,5,1,0,1,6,1,0.565,1,4,0.417,"Direct Assault On The Person Or Any Member Of The Administration, Faculty, Staff, And/or Any Person Vested With Authority"
S12331,Membership in sororities and fraternities,2,3,0,0,3,1,0.409,1,7,1.333,Public Display Of Affection In Any Places Inside The Campus Or In Social Media
S12332,Using another person's identity,3,4,0,0,3,1,0.638,1,0,0.143,Wilful Failure To Comply With Promises Or Notices Issued For Purposes Of Investigation In Connection With Conducted Trial Of Offense
S12333,"Cheating in examinations, projects, case reports and research papers of others",3,3,1,0,3,1,0.399,0,0,0.143,Engaging In Any Form Of Gambling
S12334,Unexcused tardiness/absence from class,4,0,2,0,5,0,0.16,1,0,0.1,Bullying (cyber Or Otherwise) Faculty Members/personnel
S12335,"Falsification of official documents, test papers, clearances and confidential",6,0,0,2,9,1,0.249,1,0,0.062,Use Of Foul Language
S12336,Wearing of improper and other colored PE uniforms,5,0,2,2,8,0,0.483,1,0,0.071,"Purchase, Sale Or Distribution Of Alcoholic Beverages Or Cigarettes"
S12337,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",4,0,0,0,5,0,0.133,1,5,0.6,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
S12338,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",5,3,2,2,9,1,0.586,1,0,0.067,Wearing Of Improper And Other Colored Pe Uniforms
S12339,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,5,0,1,0,5,1,0.167,0,0,0.091,"Shouting, Yelling Boisterously, Jeering, Dropping Insults And Other Noises During Class Sessions, Corridors, Guidance And Public Places"
S12340,Students/fellow students - Physically,3,0,0,1,6,1,0.169,1,3,0.4,"Unauthorized Enrichment Or Stealing Whether Attempted, Frustrated, Or Consummated"
S12341,Consistent violation of school rules and regulations,5,4,2,0,6,1,0.485,1,0,0.083,"Not Attending School Function/activities (mass/novena, Program/forum, Seminar/symposium, Ge/sg, Alc)"
S12342,Cybersecurity breach (plagiarism),1,0,0,2,3,1,0.229,0,8,1.8,"Grave Threat On Any Student, Personnel Or Administrator"
S12343,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),4,0,0,1,7,1,0.254,1,4,0.417,Students/fellow Students - Verbally/written
S12344,Using another person's identity,1,3,0,0,1,1,0.374,0,7,2.667,"Grave Threat On Any Student, Personnel Or Administrator"
S12345,"Wearing of scarves, patches, caps",5,1,4,1,6,0,0.577,1,0,0.083,"Insubordination To Authorities, Supervisors, And Personnel, Faculty Members Verbally, In Writing, Physically And Slander/oral Defamation"
S12346,"Grave threat on any student, personnel or administrator",3,1,0,1,6,1,0.286,1,0,0.1,"A Student Caught Lending, Borrowing, Using Another Person’s Id/ssp"
S12347,Recruitment and/or membership in sororities and fraternities,6,0,1,2,10,1,0.428,1,3,0.235,"Altering Information (e.g., Changing The Password Of Someone Else's Account And Accessed Data/files Beyond Authorization)"
S12348,Pushing of prohibited drugs,0,3,0,1,2,1,0.547,0,8,3.0,Consistent Violation Of School Rules And Regulations
S12349,Colored dyed color/hair/beard,5,1,0,1,6,0,0.281,0,0,0.083,"Falsification Of Official Documents, Test Papers, Clearances And Confidential"
S12350,Public display of affection in any places inside the campus or in social media,1,1,1,0,1,0,0.106,0,5,2.0,Inciting Others To Violate School Regulations Or Not To Attend Classes
S12351,"Wearing of scarves, patches, caps",5,0,0,0,5,0,0.116,1,0,0.091,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
